관측분야 : 지상
조회기간 : 임의기간(일별): 2014-01-01 ~ 2017-08-21
관측지점 : 전주(146), 진도군(268), 김해시(253), 안동(136)
출력기후요소 : 평균기온,평균이슬점온도,평균 지면온도,일강수량,최심적설,최심신적설,평균풍속,평균현지기압,평균습도,평균전운량,일사량,일조시간,최다풍향

지점번호,지점,일자,평균기온 (℃),평균지면온도 (℃),평균이슬점온도 (℃),일강수량 (mm),최심적설 (cm),최심신적설 (cm),평균풍속 (m/s),최다풍향 (deg),평균현지기압 (hPa),평균습도 (%),평균전운량 (1/10),일사합 (MJ/m²),일조합 (hr),
136,안동,2017-04-14,14.9,15.4,3.0,0.0,,,2.1,270.0,996.0,49,5.9,16.81,8.3,
136,안동,2017-04-15,18.5,20.4,5.4,,,,2.2,290.0,996.7,46,1.9,23.61,11.5,
136,안동,2017-04-16,18.6,20.6,3.9,,,,1.1,270.0,997.8,44,6.1,20.76,9.6,
136,안동,2017-04-17,12.4,12.9,9.0,33.3,,,1.1,320.0,984.9,81,9.3,1.67,3.5,
136,안동,2017-04-18,14.1,15.6,7.3,1.4,,,2.5,290.0,982.3,66,3.5,17.95,8.7,
136,안동,2017-04-19,14.1,16.3,-0.9,,,,3.2,290.0,992.0,38,2.1,25.68,12.2,
136,안동,2017-04-20,11.8,12.5,3.7,0.3,,,1.1,270.0,995.5,60,8.8,7.78,2.6,
136,안동,2017-04-21,12.7,16.8,4.1,,,,1.6,110.0,994.1,63,7.9,20.12,8.2,
136,안동,2017-04-22,13.2,18.8,4.6,,,,1.6,140.0,996.5,59,3.3,22.27,11.5,
136,안동,2017-04-23,15.3,19.9,3.0,,,,1.4,270.0,1000.3,51,0.1,25.02,11.1,
136,안동,2017-04-24,16.9,21.5,1.6,,,,1.8,230.0,1001.9,42,0.8,26.01,12.3,
136,안동,2017-04-25,17.3,19.8,6.8,0.0,,,1.9,290.0,1001.3,53,8.1,18.04,6.8,
136,안동,2017-04-26,15.4,21.8,6.7,0.5,,,1.8,110.0,997.8,61,6.0,21.65,10.4,
136,안동,2017-04-27,12.6,19.4,-1.9,,,,2.1,160.0,994.3,45,1.3,25.47,12.8,
136,안동,2017-04-28,15.4,20.4,-1.9,,,,2.5,270.0,989.2,36,0.6,25.63,12.5,
136,안동,2017-04-29,17.9,22.5,0.6,,,,2.4,290.0,990.0,38,0.0,25.76,12.6,
136,안동,2017-04-30,21.3,24.8,4.5,,,,2.2,290.0,990.8,37,0.0,24.13,12.3,
136,안동,2017-05-01,18.4,25.6,1.6,,,,2.8,110.0,1000.9,35,0.9,26.50,12.7,
136,안동,2017-05-02,17.0,22.3,2.9,,,,1.6,140.0,1006.0,42,4.3,23.74,12.6,
136,안동,2017-05-03,19.3,25.5,2.9,,,,1.3,140.0,1004.7,39,0.0,26.79,12.6,
136,안동,2017-05-04,20.5,26.1,6.2,,,,1.4,140.0,999.7,44,4.5,21.84,10.4,
136,안동,2017-05-05,21.8,28.1,11.9,0.0,,,2.0,230.0,996.3,56,5.4,22.33,11.6,
136,안동,2017-05-06,18.0,25.1,-1.8,,,,3.5,290.0,997.6,30,3.0,26.45,11.6,
136,안동,2017-05-07,17.4,23.3,-0.6,,,,2.9,290.0,996.1,33,0.0,26.25,12.9,
136,안동,2017-05-08,18.6,22.9,3.5,,,,1.7,290.0,997.2,39,5.9,19.39,8.5,
136,안동,2017-05-09,15.4,18.2,10.4,5.3,,,1.8,140.0,995.3,74,10.0,6.14,1.4,
136,안동,2017-05-10,15.1,16.4,12.5,0.3,,,1.5,270.0,993.0,85,8.4,8.34,2.4,
136,안동,2017-05-11,17.9,20.7,12.7,,,,1.4,270.0,995.3,74,7.6,17.18,6.2,
136,안동,2017-05-12,17.6,19.1,13.5,0.0,,,0.9,140.0,993.7,79,9.3,7.01,1.8,
136,안동,2017-05-13,17.8,23.5,11.0,9.3,,,2.0,290.0,989.6,69,2.6,22.46,9.8,
136,안동,2017-05-14,16.7,18.9,2.2,,,,3.2,290.0,992.2,44,0.8,28.57,13.0,
136,안동,2017-05-15,16.5,20.2,4.8,,,,2.5,290.0,994.6,48,3.9,24.25,10.4,
136,안동,2017-05-16,17.4,21.5,8.5,0.0,,,1.5,320.0,993.7,58,7.6,17.75,7.2,
136,안동,2017-05-17,18.0,24.9,10.9,0.5,,,1.4,140.0,994.6,68,5.5,22.94,10.2,
136,안동,2017-05-18,19.9,26.0,10.2,,,,1.7,290.0,998.6,60,2.0,25.11,10.4,
136,안동,2017-05-19,22.5,27.9,6.6,,,,2.6,320.0,998.8,40,0.0,27.86,12.8,
136,안동,2017-05-20,23.1,29.7,5.9,,,,1.7,290.0,997.8,35,5.0,26.58,12.3,
136,안동,2017-05-21,22.2,29.6,7.5,,,,1.5,290.0,997.7,43,5.9,26.21,12.4,
136,안동,2017-05-22,21.1,28.9,9.5,,,,1.7,140.0,997.2,52,3.1,26.97,12.5,
136,안동,2017-05-23,20.5,26.1,11.2,,,,1.5,320.0,994.1,58,7.5,18.50,7.2,
136,안동,2017-05-24,19.8,23.0,14.6,6.6,,,1.1,140.0,991.5,74,6.0,14.77,6.7,
136,안동,2017-05-25,20.5,25.3,9.1,,,,2.8,290.0,987.8,57,2.6,25.97,10.5,
136,안동,2017-05-26,16.6,23.3,5.1,,,,2.4,290.0,990.7,50,3.9,22.30,10.9,
136,안동,2017-05-27,18.1,26.4,7.3,,,,1.8,90.0,995.4,54,0.8,28.04,12.8,
136,안동,2017-05-28,21.4,27.2,9.2,,,,2.2,290.0,995.3,50,0.0,25.27,13.0,
136,안동,2017-05-29,25.5,31.2,12.5,,,,2.0,320.0,994.7,47,0.0,25.92,12.9,
136,안동,2017-05-30,23.8,28.5,11.0,,,,1.5,270.0,993.2,49,5.6,19.57,8.6,
136,안동,2017-05-31,22.9,30.3,11.7,,,,1.3,290.0,986.5,53,7.8,21.29,8.4,
136,안동,2017-06-01,20.4,23.7,14.6,2.0,,,1.6,140.0,982.7,71,6.3,17.12,10.3,
136,안동,2017-06-02,18.7,26.9,7.9,,,,2.1,110.0,987.6,55,2.3,28.65,13.0,
136,안동,2017-06-03,19.4,27.7,6.7,0.0,,,1.8,270.0,990.8,47,3.1,22.80,11.9,
136,안동,2017-06-04,19.3,27.7,5.9,,,,1.7,140.0,994.6,47,0.8,28.61,13.2,
136,안동,2017-06-05,19.3,29.4,7.2,,,,2.5,110.0,999.8,49,4.6,29.25,13.0,
136,안동,2017-06-06,16.9,20.9,10.8,11.5,,,1.2,140.0,998.9,70,9.3,9.57,2.6,
136,안동,2017-06-07,18.0,19.3,15.8,0.1,,,1.6,290.0,989.0,88,9.4,5.49,2.0,
136,안동,2017-06-08,21.1,25.4,11.9,,,,3.1,290.0,992.6,58,2.3,28.64,13.1,
136,안동,2017-06-09,23.0,27.3,9.1,,,,2.7,270.0,990.7,47,3.6,26.40,11.9,
136,안동,2017-06-10,21.6,25.7,9.3,0.0,,,2.6,290.0,990.7,48,7.5,17.78,8.2,
136,안동,2017-06-11,19.2,28.3,4.9,,,,2.2,110.0,993.3,43,0.9,29.08,13.2,
136,안동,2017-06-12,18.5,26.3,9.0,,,,2.7,110.0,999.4,57,6.1,25.75,11.7,
136,안동,2017-06-13,18.6,27.9,11.7,1.1,,,1.6,70.0,998.2,69,5.4,25.06,10.6,
136,안동,2017-06-14,20.4,26.4,12.1,,,,1.7,320.0,993.9,65,4.0,23.63,9.4,
136,안동,2017-06-15,24.0,30.9,10.9,,,,2.3,270.0,991.4,47,0.3,27.24,13.3,
136,안동,2017-06-16,21.9,31.1,12.7,,,,2.6,110.0,994.8,58,0.8,27.51,13.1,
136,안동,2017-06-17,23.3,32.1,12.3,,,,1.5,110.0,994.3,55,0.0,27.03,13.0,
136,안동,2017-06-18,25.4,33.7,13.3,,,,1.6,140.0,993.0,52,0.1,27.38,13.1,
136,안동,2017-06-19,26.7,32.6,12.3,,,,1.4,320.0,992.1,47,4.0,25.63,12.7,
136,안동,2017-06-20,25.5,30.6,12.9,,,,1.4,140.0,989.1,48,8.1,15.78,6.6,
136,안동,2017-06-21,25.1,32.0,14.0,0.0,,,1.5,140.0,988.9,53,4.0,20.17,8.9,
136,안동,2017-06-22,25.8,34.5,13.6,,,,1.5,320.0,991.6,51,3.6,26.28,12.8,
136,안동,2017-06-23,26.1,34.1,13.2,,,,1.9,110.0,990.1,49,4.9,24.41,11.9,
136,안동,2017-06-24,24.6,30.7,15.0,0.7,,,1.5,110.0,987.0,58,8.4,16.18,5.3,
136,안동,2017-06-25,22.7,27.6,16.2,3.9,,,1.6,160.0,986.9,71,8.3,17.09,8.5,
136,안동,2017-06-26,22.4,25.3,17.3,0.0,,,1.9,140.0,992.1,75,9.4,12.58,4.8,
136,안동,2017-06-27,24.4,29.7,16.8,,,,1.3,160.0,994.3,64,7.0,17.61,7.5,
136,안동,2017-06-28,24.7,32.7,18.3,4.7,,,1.6,140.0,995.5,72,5.4,22.46,8.7,
136,안동,2017-06-29,25.7,29.8,18.0,,,,1.2,230.0,995.0,66,7.0,19.79,8.6,
136,안동,2017-06-30,27.1,33.2,18.1,,,,1.6,270.0,991.4,61,5.4,23.35,11.4,
136,안동,2017-07-01,23.6,25.9,21.5,26.6,,,1.2,290.0,991.8,89,9.9,7.05,1.8,
136,안동,2017-07-02,25.2,27.2,23.5,8.9,,,0.8,320.0,992.1,91,9.5,10.18,3.9,
136,안동,2017-07-03,24.9,25.8,22.9,99.7,,,1.4,270.0,990.5,90,10.0,8.43,3.6,
136,안동,2017-07-04,25.8,28.5,22.1,18.1,,,1.4,110.0,989.9,82,8.6,18.17,7.9,
136,안동,2017-07-05,26.0,28.6,19.8,,,,1.3,110.0,994.2,71,6.1,22.96,10.7,
136,안동,2017-07-06,25.8,29.1,20.8,1.6,,,1.2,140.0,994.7,76,8.3,18.85,8.1,
136,안동,2017-07-07,26.0,27.8,22.7,0.0,,,1.0,290.0,993.2,83,8.8,12.56,2.9,
136,안동,2017-07-08,25.0,26.0,23.2,16.6,,,0.9,290.0,991.7,90,9.8,7.02,3.5,
136,안동,2017-07-09,27.7,30.5,22.8,7.2,,,1.2,320.0,990.8,77,8.4,21.37,8.6,
136,안동,2017-07-10,28.2,28.6,23.0,0.0,,,1.7,200.0,986.9,75,8.9,10.32,2.3,
136,안동,2017-07-11,27.9,30.1,21.4,4.7,,,2.4,290.0,990.7,69,6.5,24.09,11.5,
136,안동,2017-07-12,27.9,30.6,21.4,,,,1.7,320.0,993.3,70,1.4,24.57,12.4,
136,안동,2017-07-13,27.6,32.6,21.1,,,,1.6,290.0,991.4,71,0.0,27.40,12.9,
136,안동,2017-07-14,26.5,33.1,21.8,3.9,,,1.6,290.0,992.3,78,4.5,22.18,10.3,
136,안동,2017-07-15,24.9,27.1,22.3,5.7,,,1.4,270.0,994.4,86,9.4,11.73,3.4,
136,안동,2017-07-16,24.4,25.5,23.1,58.0,,,0.9,290.0,996.5,93,9.3,5.71,1.7,
136,안동,2017-07-17,25.9,28.3,23.0,6.1,,,1.6,270.0,996.1,85,8.9,14.97,4.6,
136,안동,2017-07-18,26.0,28.6,22.4,,,,1.4,290.0,993.3,82,6.1,17.95,6.7,
136,안동,2017-07-19,27.6,30.2,22.7,,,,1.0,320.0,990.7,77,4.4,22.44,10.5,
136,안동,2017-07-20,28.6,33.5,23.1,,,,1.4,290.0,991.0,75,2.5,25.47,11.7,
136,안동,2017-07-21,29.4,33.6,24.1,,,,1.6,290.0,992.5,75,5.4,21.02,10.0,
136,안동,2017-07-22,29.3,33.0,24.2,,,,1.3,160.0,993.5,75,8.0,14.01,3.0,
136,안동,2017-07-23,26.3,27.6,23.7,0.8,,,1.0,290.0,989.6,87,8.8,5.35,2.2,
136,안동,2017-07-24,26.9,27.8,25.0,5.3,,,1.0,320.0,987.0,91,8.5,8.55,3.9,
136,안동,2017-07-25,25.0,26.5,23.0,48.9,,,1.8,140.0,988.8,89,8.0,8.43,4.7,
136,안동,2017-07-26,24.6,28.7,16.8,,,,2.1,110.0,993.2,66,3.8,26.75,13.3,
136,안동,2017-07-27,25.3,30.3,16.5,,,,1.0,290.0,992.9,62,3.0,26.59,11.6,
136,안동,2017-07-28,25.3,28.6,20.9,71.1,,,1.1,140.0,992.7,78,9.0,13.44,3.6,
136,안동,2017-07-29,23.3,24.8,21.1,19.0,,,1.7,110.0,993.2,88,10.0,5.32,1.4,
136,안동,2017-07-30,25.3,28.2,22.0,0.0,,,1.0,50.0,992.2,83,7.6,17.39,6.9,
136,안동,2017-07-31,23.8,25.0,23.2,52.2,,,1.1,160.0,993.8,97,9.4,4.16,1.7,
136,안동,2017-08-01,25.8,28.4,22.8,10.0,,,1.1,90.0,994.6,85,6.6,16.62,7.6,
136,안동,2017-08-02,26.3,28.7,21.7,,,,1.8,110.0,992.8,77,7.4,17.77,7.1,
136,안동,2017-08-03,25.6,28.4,20.4,,,,2.0,110.0,991.2,75,4.9,19.91,8.4,
136,안동,2017-08-04,28.7,31.4,22.2,,,,1.3,110.0,990.3,70,5.6,20.75,11.8,
136,안동,2017-08-05,29.4,32.0,23.2,0.0,,,1.6,110.0,988.1,71,2.9,19.85,10.2,
136,안동,2017-08-06,29.9,36.7,22.9,,,,1.4,140.0,985.0,69,4.8,25.74,12.1,
136,안동,2017-08-07,28.7,35.4,23.1,0.3,,,1.7,290.0,983.1,74,3.9,23.23,11.5,
136,안동,2017-08-08,27.9,34.5,21.4,,,,1.5,290.0,983.8,70,6.1,22.26,10.6,
136,안동,2017-08-09,25.0,27.5,23.1,7.8,,,1.1,50.0,982.1,90,9.9,5.58,1.0,
136,안동,2017-08-10,24.2,25.6,23.2,29.5,,,0.8,320.0,984.9,94,9.3,4.76,1.7,
136,안동,2017-08-11,25.7,28.5,21.2,0.7,,,1.6,110.0,990.7,78,5.1,20.33,10.2,
136,안동,2017-08-12,24.6,28.2,19.4,,,,1.8,110.0,995.3,75,6.0,19.76,9.6,
136,안동,2017-08-13,23.4,26.1,19.4,0.0,,,1.7,110.0,995.5,80,9.0,10.03,2.9,
136,안동,2017-08-14,22.5,24.5,20.7,12.0,,,1.2,110.0,991.5,90,10.0,5.55,2.0,
136,안동,2017-08-15,22.8,24.8,21.9,20.6,,,1.2,110.0,988.8,95,10.0,4.54,1.5,
136,안동,2017-08-16,24.0,25.9,21.2,6.8,,,1.7,110.0,990.0,85,9.8,10.25,2.5,
136,안동,2017-08-17,23.0,24.4,21.3,11.2,,,1.0,90.0,992.7,91,7.8,8.60,3.8,
136,안동,2017-08-18,25.2,27.1,21.2,,,,1.2,160.0,995.2,80,7.8,17.99,8.4,
136,안동,2017-08-19,25.0,26.9,21.6,1.4,,,1.4,110.0,996.7,84,8.3,12.73,4.2,
136,안동,2017-08-20,24.6,26.6,22.1,1.2,,,1.8,110.0,994.7,87,9.4,8.81,3.2,
136,안동,2017-08-21,25.5,28.0,23.2,10.4,,,1.1,290.0,992.7,89,9.1,12.98,6.5,
146,전주,2014-01-01,5.0,1.7,-3.0,,,,2.1,270.0,1010.1,60,1.1,8.47,7.9,
146,전주,2014-01-02,3.0,1.0,-5.6,,,,1.0,160.0,1014.8,60,3.1,9.05,7.9,
146,전주,2014-01-03,4.0,2.0,-8.8,,,,0.8,160.0,1011.0,43,5.1,7.80,6.0,
146,전주,2014-01-04,1.5,1.3,-7.7,,,,1.3,320.0,1012.9,53,1.5,9.77,7.9,
146,전주,2014-01-05,-0.4,-1.0,-7.9,,,,1.0,160.0,1017.4,62,0.0,10.13,7.6,
146,전주,2014-01-06,0.4,-0.5,-7.8,,,,1.1,160.0,1021.3,57,0.1,9.34,7.8,
146,전주,2014-01-07,3.0,2.7,-7.1,,,,0.8,140.0,1018.5,50,5.4,7.27,6.2,
146,전주,2014-01-08,2.3,2.4,-4.7,0.5,,,1.8,320.0,1014.5,62,7.3,2.25,0.7,
146,전주,2014-01-09,-4.2,-3.5,-18.1,,,,3.5,340.0,1022.2,35,1.4,10.88,7.9,
146,전주,2014-01-10,-2.2,-1.9,-10.3,,,,1.2,160.0,1025.3,54,6.9,6.84,4.8,
146,전주,2014-01-11,0.3,0.3,-6.2,,,,1.2,160.0,1025.2,63,6.4,6.47,4.6,
146,전주,2014-01-12,0.3,1.0,-7.3,,,,1.8,160.0,1022.5,57,4.9,5.41,3.1,
146,전주,2014-01-13,-3.5,-3.2,-17.3,,,,2.0,340.0,1025.7,37,0.1,10.92,7.9,
146,전주,2014-01-14,-3.4,-3.5,-14.3,,,,1.2,320.0,1026.2,45,0.0,10.12,7.9,
146,전주,2014-01-15,-2.5,-3.0,-11.3,,,,1.2,160.0,1026.0,54,0.0,10.00,8.0,
146,전주,2014-01-16,-0.8,-1.4,-7.2,,,,1.2,160.0,1023.0,64,2.4,8.30,6.7,
146,전주,2014-01-17,0.6,0.4,-4.4,,,,0.9,160.0,1020.2,71,3.6,7.01,5.2,
146,전주,2014-01-18,-0.1,-0.3,-6.9,0.0,,,2.1,270.0,1021.5,63,3.8,7.08,5.1,
146,전주,2014-01-19,-1.4,-1.7,-12.2,,,,1.1,140.0,1022.5,47,3.5,10.79,7.6,
146,전주,2014-01-20,2.4,2.8,-2.5,2.0,,,3.0,160.0,1014.1,72,8.9,3.96,1.4,
146,전주,2014-01-21,-2.6,0.1,-7.0,2.1,5.6,5.6,2.4,340.0,1018.9,73,7.8,2.36,2.3,
146,전주,2014-01-22,-2.7,-0.4,-8.2,,1.5,,1.3,160.0,1022.5,69,1.4,11.43,7.5,
146,전주,2014-01-23,-1.1,-0.2,-7.8,,,,1.0,160.0,1020.2,64,1.1,11.36,8.6,
146,전주,2014-01-24,6.8,6.0,-1.0,,,,1.8,140.0,1014.9,58,7.0,7.69,4.9,
146,전주,2014-01-25,9.0,9.0,4.6,0.0,,,2.8,160.0,1010.7,75,8.8,1.74,0.0,
146,전주,2014-01-26,0.6,1.4,-8.3,,,,2.0,320.0,1021.1,54,0.0,12.13,8.8,
146,전주,2014-01-27,1.6,0.7,-8.7,,,,1.2,110.0,1018.2,50,0.0,11.52,8.8,
146,전주,2014-01-28,3.7,4.3,-3.2,0.0,,,1.5,250.0,1017.9,62,4.1,7.20,5.3,
146,전주,2014-01-29,4.3,2.1,-5.7,0.0,,,0.9,160.0,1015.4,54,4.8,10.32,5.4,
146,전주,2014-01-30,6.6,5.8,5.3,2.0,,,1.5,250.0,1010.4,92,8.5,0.77,0.0,
146,전주,2014-01-31,5.0,4.9,-2.7,,,,0.8,320.0,1016.6,63,4.6,11.11,8.6,
146,전주,2014-02-01,14.2,11.3,5.4,0.0,,,2.6,160.0,1008.2,57,6.8,7.48,5.8,
146,전주,2014-02-02,9.4,9.4,8.9,0.2,,,1.6,290.0,1004.1,97,9.6,1.25,0.0,
146,전주,2014-02-03,1.3,5.1,-9.1,,,,3.7,320.0,1010.2,51,3.9,8.84,4.6,
146,전주,2014-02-04,-4.8,-0.9,-19.6,,,,3.6,340.0,1018.8,32,1.1,13.60,9.0,
146,전주,2014-02-05,-3.4,0.4,-17.5,,,,1.3,160.0,1021.5,35,5.9,8.16,4.0,
146,전주,2014-02-06,0.8,3.0,-12.9,,,,1.3,160.0,1018.1,37,6.9,10.59,7.1,
146,전주,2014-02-07,4.0,4.7,-5.0,,,,1.7,70.0,1011.9,53,8.5,6.04,2.0,
146,전주,2014-02-08,3.0,3.4,1.0,1.5,,,1.5,180.0,1010.4,87,10.0,2.96,0.0,
146,전주,2014-02-09,0.3,3.6,-3.8,0.0,,,2.7,320.0,1014.6,74,9.5,4.86,0.8,
146,전주,2014-02-10,1.2,3.8,-4.1,0.5,1.0,1.0,1.6,20.0,1017.7,70,7.4,7.83,3.7,
146,전주,2014-02-11,2.0,3.0,-7.6,,,,1.5,140.0,1018.4,53,2.5,12.45,8.8,
146,전주,2014-02-12,3.2,6.7,-7.5,,,,1.0,340.0,1020.7,47,5.5,10.41,6.8,
146,전주,2014-02-13,3.2,4.2,-6.4,,,,0.9,90.0,1022.3,53,7.4,9.28,4.9,
146,전주,2014-02-14,2.9,4.0,-6.8,,,,1.1,110.0,1020.4,51,3.8,8.67,5.5,
146,전주,2014-02-15,2.1,4.0,-6.3,,,,1.1,290.0,1020.4,57,0.0,13.90,9.3,
146,전주,2014-02-16,4.4,5.4,-5.9,,,,0.9,320.0,1021.4,53,3.8,11.16,5.9,
146,전주,2014-02-17,5.7,6.3,-3.8,0.0,,,0.9,270.0,1019.3,52,9.0,4.88,1.2,
146,전주,2014-02-18,4.0,4.5,-5.5,,,,1.0,110.0,1018.8,53,5.0,8.01,1.4,
146,전주,2014-02-19,2.9,5.9,-8.2,,,,0.9,180.0,1019.3,47,4.0,13.46,8.8,
146,전주,2014-02-20,1.5,4.5,-5.7,,,,1.1,270.0,1021.6,60,3.0,11.38,6.6,
146,전주,2014-02-21,1.1,3.7,-8.1,,,,1.0,320.0,1023.9,55,0.0,14.98,9.3,
146,전주,2014-02-22,2.0,3.7,-6.3,,,,1.0,340.0,1024.5,60,0.0,13.38,8.9,
146,전주,2014-02-23,3.1,5.1,-5.8,,,,0.7,270.0,1024.1,58,0.0,11.99,8.5,
146,전주,2014-02-24,4.8,6.8,-4.3,,,,0.6,320.0,1022.6,56,0.0,12.52,8.5,
146,전주,2014-02-25,6.8,7.6,-3.1,,,,0.4,320.0,1021.4,54,4.1,11.24,6.2,
146,전주,2014-02-26,8.3,7.7,-0.4,0.0,,,0.6,90.0,1016.7,56,7.9,3.86,0.0,
146,전주,2014-02-27,8.4,12.8,2.2,,,,1.3,270.0,1014.4,67,7.0,12.94,7.7,
146,전주,2014-02-28,7.4,10.2,1.9,,,,1.0,270.0,1015.0,70,9.8,8.20,2.4,
146,전주,2014-03-01,5.9,8.2,1.2,0.5,,,1.1,270.0,1012.7,73,9.1,3.37,0.0,
146,전주,2014-03-02,5.2,7.5,-6.6,,,,1.7,180.0,1015.1,53,3.1,15.61,9.0,
146,전주,2014-03-03,5.3,8.5,-10.1,,,,1.1,180.0,1020.1,37,0.8,16.16,9.7,
146,전주,2014-03-04,5.7,6.2,-6.1,,,,1.1,180.0,1016.4,46,3.4,9.20,4.2,
146,전주,2014-03-05,3.4,7.8,-10.9,,,,2.8,340.0,1017.4,42,1.4,17.54,9.4,
146,전주,2014-03-06,1.4,5.4,-10.6,0.2,0.2,0.2,1.6,270.0,1021.7,45,3.8,14.58,8.8,
146,전주,2014-03-07,1.6,5.8,-13.3,,,,2.2,340.0,1023.9,37,2.5,18.54,10.1,
146,전주,2014-03-08,2.2,6.8,-8.6,,,,1.4,180.0,1019.3,46,5.8,12.31,6.7,
146,전주,2014-03-09,2.7,6.2,-5.2,2.5,,,2.0,270.0,1015.7,61,4.8,9.66,4.8,
146,전주,2014-03-10,1.4,7.1,-8.4,,,,1.3,270.0,1021.2,50,0.0,18.52,10.1,
146,전주,2014-03-11,5.2,8.9,-8.8,,,,1.1,180.0,1020.1,44,0.0,16.89,9.8,
146,전주,2014-03-12,8.3,5.9,4.2,30.0,,,1.2,160.0,1009.8,78,8.4,1.43,0.0,
146,전주,2014-03-13,4.9,6.6,3.7,9.0,,,1.3,320.0,1006.0,93,10.0,1.87,0.0,
146,전주,2014-03-14,4.1,8.7,-1.1,0.5,,,1.6,290.0,1013.5,72,5.5,13.49,7.4,
146,전주,2014-03-15,8.6,10.0,-2.2,,,,2.2,160.0,1014.5,50,0.3,17.06,10.0,
146,전주,2014-03-16,12.3,14.1,2.2,,,,1.6,160.0,1015.0,52,0.6,15.77,9.8,
146,전주,2014-03-17,14.8,,5.7,0.0,,,2.2,180.0,1011.9,57,5.0,15.07,7.6,
146,전주,2014-03-18,10.8,13.4,8.0,2.5,,,1.6,270.0,1009.6,85,6.9,7.71,3.6,
146,전주,2014-03-19,10.3,12.0,4.7,,,,1.2,290.0,1010.0,70,8.4,8.33,1.9,
146,전주,2014-03-20,6.7,10.8,0.1,0.6,,,2.4,270.0,1008.5,64,4.8,12.81,6.2,
146,전주,2014-03-21,5.6,11.7,-3.2,,,,1.8,270.0,1015.0,57,1.0,17.54,10.2,
146,전주,2014-03-22,8.2,13.4,-1.1,,,,1.2,180.0,1018.1,56,0.0,18.75,10.6,
146,전주,2014-03-23,9.5,14.4,-1.9,,,,1.3,160.0,1022.0,53,0.0,18.52,10.3,
146,전주,2014-03-24,11.5,14.7,-1.7,0.0,,,1.3,160.0,1016.5,43,5.1,16.04,8.6,
146,전주,2014-03-25,14.4,13.5,9.4,17.5,,,1.8,140.0,1008.7,74,9.8,3.51,0.0,
146,전주,2014-03-26,14.1,15.8,12.2,22.0,,,1.1,250.0,1004.3,90,5.3,8.21,3.6,
146,전주,2014-03-27,13.1,15.4,7.1,,,,1.1,270.0,1011.3,72,3.8,14.70,8.5,
146,전주,2014-03-28,17.8,18.6,4.8,,,,1.5,140.0,1010.3,50,4.0,17.17,8.1,
146,전주,2014-03-29,15.1,15.3,13.8,9.0,,,1.3,110.0,1001.5,92,10.0,2.36,0.0,
146,전주,2014-03-30,13.4,14.8,9.9,1.5,,,1.9,320.0,1003.7,82,5.8,9.63,4.7,
146,전주,2014-03-31,12.4,15.1,5.5,,,,1.1,160.0,1010.6,68,4.1,15.60,6.2,
146,전주,2014-04-01,13.9,18.2,2.7,,,,1.2,180.0,1009.8,53,1.3,19.06,10.5,
146,전주,2014-04-02,14.6,18.5,0.2,,,,1.3,270.0,1010.6,41,1.8,18.71,10.5,
146,전주,2014-04-03,10.8,16.8,0.8,2.0,,,1.8,270.0,1007.7,54,6.1,15.49,7.5,
146,전주,2014-04-04,6.9,13.2,-3.8,,,,2.2,270.0,1007.8,51,3.1,20.39,10.7,
146,전주,2014-04-05,5.7,13.3,-2.9,1.0,,,2.1,270.0,1009.4,57,3.9,18.44,8.8,
146,전주,2014-04-06,7.3,15.3,-4.5,,,,1.9,270.0,1015.2,48,0.8,22.39,10.9,
146,전주,2014-04-07,10.2,16.5,-1.4,,,,1.5,270.0,1013.7,47,4.9,20.29,10.6,
146,전주,2014-04-08,12.0,19.4,-4.9,,,,1.3,180.0,1011.8,36,0.0,22.11,11.2,
146,전주,2014-04-09,11.9,19.8,3.8,,,,1.4,290.0,1011.2,60,0.0,20.56,10.7,
146,전주,2014-04-10,13.5,20.8,6.4,,,,1.3,290.0,1012.6,65,4.8,18.29,8.4,
146,전주,2014-04-11,14.5,17.5,7.0,0.0,,,1.0,290.0,1012.6,63,8.5,8.60,0.0,
146,전주,2014-04-12,16.4,18.9,5.4,,,,1.0,180.0,1010.4,51,9.4,12.12,4.2,
146,전주,2014-04-13,14.2,16.6,10.9,3.0,,,0.9,270.0,1010.8,82,6.8,8.63,1.6,
146,전주,2014-04-14,14.8,20.6,2.5,,,,1.4,270.0,1014.3,52,0.0,21.28,11.3,
146,전주,2014-04-15,15.0,20.4,8.2,,,,1.3,180.0,1014.0,67,4.1,18.49,9.1,
146,전주,2014-04-16,17.0,22.4,3.8,,,,1.3,270.0,1010.2,50,4.4,19.52,9.5,
146,전주,2014-04-17,13.2,16.8,4.0,16.0,,,1.1,160.0,1006.4,62,7.3,8.56,3.9,
146,전주,2014-04-18,15.0,16.3,10.8,0.2,,,0.8,160.0,1008.8,79,5.8,10.48,3.7,
146,전주,2014-04-19,15.3,16.7,6.1,,,,1.5,90.0,1012.1,58,7.3,10.39,3.4,
146,전주,2014-04-20,15.5,21.7,1.6,,,,1.5,160.0,1011.1,41,5.5,21.20,9.2,
146,전주,2014-04-21,15.3,22.1,6.6,,,,1.4,270.0,1009.4,60,4.4,19.95,9.8,
146,전주,2014-04-22,14.8,19.8,4.1,,,,1.3,160.0,1009.7,55,4.0,17.70,7.8,
146,전주,2014-04-23,15.9,23.1,1.8,,,,1.3,270.0,1012.4,44,1.5,21.83,11.2,
