관측분야 : 지상
조회기간 : 임의기간(일별): 2014-01-01 ~ 2017-08-21
관측지점 : 부산(159), 울산(152), 제주(184), 대전(133)
출력기후요소 : 평균기온,평균이슬점온도,평균 지면온도,일강수량,최심적설,최심신적설,평균풍속,평균현지기압,평균습도,평균전운량,일사량,일조시간,최다풍향

지점번호,지점,일자,평균기온 (℃),평균지면온도 (℃),평균이슬점온도 (℃),일강수량 (mm),최심적설 (cm),최심신적설 (cm),평균풍속 (m/s),최다풍향 (deg),평균현지기압 (hPa),평균습도 (%),평균전운량 (1/10),일사합 (MJ/m²),일조합 (hr),
133,대전,2016-03-28,9.4,12.3,-3.9,,,,1.8,180.0,1013.6,45,0.5,24.33,11.6,
133,대전,2016-03-29,12.9,12.7,3.4,,,,2.4,200.0,1011.0,55,5.5,14.79,5.9,
133,대전,2016-03-30,14.4,16.4,3.0,,,,1.7,340.0,1011.4,53,1.6,23.79,10.7,
133,대전,2016-03-31,13.1,13.9,-1.3,,,,0.9,320.0,1008.5,42,4.9,17.54,7.8,
133,대전,2016-04-01,15.0,17.2,-1.5,,,,1.1,200.0,1007.2,37,1.4,24.42,11.1,
133,대전,2016-04-02,16.0,18.3,1.4,,,,1.3,250.0,1010.2,41,3.6,21.90,9.8,
133,대전,2016-04-03,13.4,14.0,7.4,2.5,,,1.4,360.0,1008.8,68,8.5,6.48,0.4,
133,대전,2016-04-04,13.5,16.5,7.6,,,,2.0,360.0,1005.4,70,7.5,19.20,6.8,
133,대전,2016-04-05,13.0,17.1,-2.4,,,,1.7,200.0,1008.5,39,2.6,26.62,11.8,
133,대전,2016-04-06,13.9,16.1,1.8,4.4,,,2.1,110.0,1007.7,50,7.9,16.41,6.0,
133,대전,2016-04-07,13.2,13.9,9.3,20.1,,,1.5,340.0,1001.2,79,7.0,12.76,4.4,
133,대전,2016-04-08,14.0,14.7,8.0,,,,1.7,200.0,1007.5,72,2.8,22.03,7.7,
133,대전,2016-04-09,15.9,16.4,7.5,,,,2.0,200.0,1006.1,60,5.8,20.78,8.4,
133,대전,2016-04-10,16.6,19.3,8.2,,,,1.5,230.0,1004.8,60,6.4,22.78,8.2,
133,대전,2016-04-11,13.2,18.0,4.5,,,,2.9,110.0,1010.7,59,1.9,26.86,11.4,
133,대전,2016-04-12,14.8,17.4,3.5,0.0,,,2.4,110.0,1007.0,50,7.1,20.81,9.8,
133,대전,2016-04-13,14.4,16.1,13.1,28.1,,,0.8,140.0,999.1,92,7.5,8.95,2.5,
133,대전,2016-04-14,15.4,18.4,9.9,,,,1.7,180.0,1004.5,73,3.9,21.20,9.1,
133,대전,2016-04-15,15.6,17.4,5.4,,,,1.4,320.0,1010.8,58,0.0,27.30,11.8,
133,대전,2016-04-16,14.8,14.6,10.4,23.0,,,1.7,110.0,999.4,78,8.0,8.72,1.9,
133,대전,2016-04-17,12.2,13.5,3.7,20.6,,,3.3,290.0,999.0,61,6.4,19.01,7.5,
133,대전,2016-04-18,12.3,14.7,6.1,1.7,,,2.5,200.0,1007.6,68,5.5,23.73,9.6,
133,대전,2016-04-19,12.8,16.4,5.1,,,,1.3,340.0,1014.6,64,1.9,27.70,10.9,
133,대전,2016-04-20,13.1,13.3,7.1,1.2,,,0.8,340.0,1010.9,70,9.0,9.34,1.2,
133,대전,2016-04-21,13.7,14.3,12.6,37.2,,,0.9,200.0,998.3,94,9.5,6.03,0.2,
133,대전,2016-04-22,17.4,18.7,12.9,,,,2.1,200.0,1001.7,78,5.3,24.25,8.5,
133,대전,2016-04-23,15.4,17.1,5.0,,,,1.1,320.0,1005.4,56,6.6,17.52,4.0,
133,대전,2016-04-24,15.4,17.2,2.0,,,,1.0,290.0,1006.9,46,2.6,26.68,10.3,
133,대전,2016-04-25,17.7,19.6,4.6,,,,1.3,340.0,1009.4,47,1.3,26.84,11.6,
133,대전,2016-04-26,19.9,21.2,5.6,,,,1.9,140.0,1006.3,42,4.8,23.77,9.0,
133,대전,2016-04-27,13.3,14.9,9.7,15.4,,,2.7,70.0,1001.1,81,10.0,5.32,0.0,
133,대전,2016-04-28,14.3,17.7,9.0,0.7,,,1.4,180.0,1000.0,73,7.8,17.14,3.0,
133,대전,2016-04-29,15.1,18.9,6.6,,,,2.0,200.0,1004.4,61,0.9,27.41,11.3,
133,대전,2016-04-30,17.2,19.7,6.8,,,,2.2,200.0,1004.7,53,0.5,25.66,11.5,
133,대전,2016-05-01,19.5,22.1,7.6,,,,1.7,200.0,1006.2,52,1.6,28.09,11.8,
133,대전,2016-05-02,19.8,22.1,13.1,6.3,,,1.5,140.0,1003.9,69,6.5,22.04,8.3,
133,대전,2016-05-03,14.3,15.2,12.1,19.8,,,3.0,270.0,990.0,87,9.6,2.47,0.0,
133,대전,2016-05-04,17.1,18.3,4.1,,,,3.5,290.0,998.6,46,0.5,30.80,13.0,
133,대전,2016-05-05,19.6,21.8,7.4,,,,1.7,200.0,1005.4,52,4.1,27.31,11.2,
133,대전,2016-05-06,20.5,21.8,15.3,,,,1.8,180.0,999.1,73,7.8,14.77,3.9,
133,대전,2016-05-07,17.1,22.6,7.2,,,,1.8,320.0,1006.6,58,3.3,29.76,10.7,
133,대전,2016-05-08,19.1,24.3,7.7,,,,1.1,320.0,1007.9,52,5.1,27.51,11.2,
133,대전,2016-05-09,20.0,24.3,9.9,,,,1.0,200.0,1002.5,54,7.8,18.29,2.9,
133,대전,2016-05-10,14.1,15.8,12.5,25.7,,,1.3,360.0,998.2,91,10.0,3.54,0.0,
133,대전,2016-05-11,17.0,21.0,12.3,3.7,,,1.2,200.0,1001.7,76,3.4,28.32,11.6,
133,대전,2016-05-12,18.8,23.4,12.3,,,,1.6,270.0,1005.4,69,1.9,30.64,12.9,
133,대전,2016-05-13,17.6,20.8,11.2,,,,1.8,110.0,1012.0,68,5.0,21.15,8.1,
133,대전,2016-05-14,20.3,25.0,10.9,,,,2.5,110.0,1013.1,56,4.6,30.60,11.9,
133,대전,2016-05-15,19.7,23.1,14.4,7.5,,,2.7,180.0,1002.3,74,8.1,19.91,7.7,
133,대전,2016-05-16,15.9,20.4,5.9,5.2,,,2.4,320.0,1003.2,59,3.9,29.91,11.7,
133,대전,2016-05-17,19.1,23.7,9.1,,,,1.4,360.0,1008.1,56,0.0,31.34,13.3,
133,대전,2016-05-18,21.5,26.2,10.4,,,,1.0,340.0,1010.1,55,1.1,30.91,12.6,
133,대전,2016-05-19,23.3,27.1,10.3,,,,1.6,90.0,1009.4,51,2.4,31.21,12.8,
133,대전,2016-05-20,22.7,26.9,9.1,,,,1.6,90.0,1009.5,48,2.1,30.79,12.5,
133,대전,2016-05-21,23.1,27.1,6.8,,,,2.6,110.0,1010.1,37,3.9,30.47,13.4,
133,대전,2016-05-22,22.6,27.7,7.5,,,,2.0,110.0,1008.3,42,2.1,32.54,12.9,
133,대전,2016-05-23,23.1,28.3,10.8,,,,1.2,200.0,1004.7,48,5.6,26.78,10.5,
133,대전,2016-05-24,18.3,21.3,15.5,16.8,,,1.8,200.0,999.8,84,7.9,7.16,1.7,
133,대전,2016-05-25,19.5,22.1,14.4,,,,1.3,180.0,1002.5,75,2.1,26.99,10.1,
133,대전,2016-05-26,21.0,23.2,15.9,,,,1.2,320.0,1002.5,74,6.1,20.54,7.3,
133,대전,2016-05-27,22.9,26.6,13.3,,,,1.0,320.0,1003.3,58,8.3,24.59,7.5,
133,대전,2016-05-28,22.0,25.9,12.6,,,,1.1,320.0,1000.4,58,4.8,24.86,8.5,
133,대전,2016-05-29,21.1,25.0,12.6,0.1,,,1.4,340.0,997.3,61,4.5,20.17,6.1,
133,대전,2016-05-30,22.0,27.6,14.8,,,,1.4,320.0,999.4,66,0.0,29.85,12.2,
133,대전,2016-05-31,22.0,28.1,14.3,,,,1.6,200.0,1000.0,65,3.1,25.98,11.1,
133,대전,2016-06-01,22.9,29.6,13.9,,,,2.0,110.0,999.3,59,2.9,30.03,12.1,
133,대전,2016-06-02,22.5,30.3,10.9,,,,1.5,290.0,1002.4,51,1.4,28.52,10.7,
133,대전,2016-06-03,22.7,28.2,13.7,,,,1.6,200.0,1003.1,60,3.9,27.49,10.0,
133,대전,2016-06-04,19.9,21.8,15.6,0.4,,,0.8,320.0,1001.3,77,8.4,6.31,0.0,
133,대전,2016-06-05,22.9,29.0,13.4,,,,2.4,70.0,1002.9,59,1.0,30.93,12.5,
133,대전,2016-06-06,20.8,26.1,15.8,0.5,,,3.2,110.0,1005.1,74,8.9,15.59,1.5,
133,대전,2016-06-07,21.9,25.1,17.1,1.2,,,1.0,340.0,1002.7,76,8.6,17.95,4.1,
133,대전,2016-06-08,22.4,27.3,16.9,,,,0.8,360.0,1001.9,72,8.0,17.70,5.4,
133,대전,2016-06-09,24.0,31.1,16.5,,,,1.0,340.0,1003.0,66,3.5,28.49,11.6,
133,대전,2016-06-10,25.3,31.2,18.4,,,,1.5,180.0,1003.7,68,3.6,24.71,8.7,
133,대전,2016-06-11,25.6,32.7,19.8,0.0,,,1.5,180.0,1002.4,72,6.1,22.68,8.5,
133,대전,2016-06-12,24.9,28.1,21.3,0.2,,,1.4,200.0,997.9,81,8.8,12.03,0.5,
133,대전,2016-06-13,24.6,32.1,18.9,,,,1.4,340.0,994.2,73,4.9,24.26,8.7,
133,대전,2016-06-14,24.2,31.8,18.7,,,,1.7,180.0,995.3,74,6.0,26.42,8.8,
133,대전,2016-06-15,22.3,25.0,18.6,7.8,,,1.9,180.0,993.1,82,9.5,8.72,0.3,
133,대전,2016-06-16,21.7,23.0,17.8,0.1,,,1.9,200.0,993.0,80,6.1,16.56,5.4,
133,대전,2016-06-17,23.3,27.1,16.2,,,,1.7,180.0,1001.0,67,0.0,28.60,11.8,
133,대전,2016-06-18,25.1,32.3,18.0,,,,1.3,200.0,1003.3,67,3.5,29.06,11.6,
133,대전,2016-06-19,25.7,33.9,17.8,,,,1.7,200.0,1000.2,64,3.0,28.90,12.0,
133,대전,2016-06-20,24.2,30.8,19.6,2.2,,,1.5,200.0,998.8,77,6.6,19.67,5.8,
133,대전,2016-06-21,26.1,32.7,20.1,,,,1.2,90.0,999.1,72,6.5,22.89,9.2,
133,대전,2016-06-22,25.4,29.0,21.3,0.0,,,1.9,110.0,997.2,80,8.0,15.23,4.3,
133,대전,2016-06-23,26.2,34.9,20.5,0.0,,,1.6,340.0,998.1,73,5.8,26.41,10.0,
133,대전,2016-06-24,22.2,24.4,20.4,43.3,,,1.7,200.0,992.1,91,8.4,8.24,1.1,
133,대전,2016-06-25,22.9,26.7,16.6,,,,2.3,200.0,996.4,69,3.6,28.59,12.9,
133,대전,2016-06-26,23.9,29.2,17.9,,,,2.0,200.0,1001.7,71,2.0,28.93,13.3,
133,대전,2016-06-27,23.3,27.0,17.7,5.5,,,1.2,20.0,1002.0,73,6.4,16.32,5.1,
133,대전,2016-06-28,24.0,26.9,18.7,,,,1.5,180.0,1002.9,74,5.5,22.65,8.5,
133,대전,2016-06-29,24.8,28.3,19.7,,,,1.6,200.0,1002.9,74,7.3,17.27,4.5,
133,대전,2016-06-30,25.5,28.9,22.1,1.3,,,1.4,200.0,1002.6,82,7.3,12.27,3.0,
133,대전,2016-07-01,25.0,25.7,22.9,64.0,,,2.0,180.0,997.8,89,9.6,7.79,0.8,
133,대전,2016-07-02,24.5,27.7,21.9,11.3,,,1.8,200.0,997.5,87,8.5,16.12,3.6,
133,대전,2016-07-03,22.7,23.8,21.1,13.7,,,1.1,200.0,1001.8,91,9.9,6.18,0.0,
133,대전,2016-07-04,22.1,22.3,21.5,179.1,,,1.6,110.0,1001.5,97,10.0,3.42,0.0,
133,대전,2016-07-05,25.8,27.6,23.9,14.5,,,2.4,180.0,1002.8,90,9.6,13.38,2.2,
133,대전,2016-07-06,24.3,26.0,23.3,38.8,,,1.3,200.0,1006.1,95,9.6,7.66,0.6,
133,대전,2016-07-07,25.7,29.8,23.1,3.0,,,1.5,180.0,1006.5,87,8.5,22.69,7.3,
133,대전,2016-07-08,26.9,32.1,22.2,0.1,,,1.0,20.0,1001.9,77,2.6,28.51,11.6,
133,대전,2016-07-09,27.5,32.9,22.5,,,,0.9,20.0,998.5,76,2.9,28.52,10.2,
133,대전,2016-07-10,27.2,31.2,22.1,,,,0.7,340.0,997.0,76,7.3,22.85,8.5,
133,대전,2016-07-11,27.1,29.7,22.9,0.3,,,1.4,110.0,996.4,79,8.6,16.95,2.8,
133,대전,2016-07-12,25.7,27.0,23.2,2.2,,,0.9,200.0,994.5,87,8.9,12.11,1.7,
133,대전,2016-07-13,26.3,29.7,22.1,,,,1.2,320.0,993.6,79,5.3,21.09,7.6,
133,대전,2016-07-14,26.1,32.1,21.4,,,,1.3,200.0,994.2,77,5.8,22.16,7.8,
133,대전,2016-07-15,25.9,32.6,20.1,1.3,,,2.3,110.0,996.0,72,8.4,19.03,4.2,
133,대전,2016-07-16,22.1,22.5,20.7,39.0,,,3.2,110.0,993.0,92,9.6,4.32,0.4,
133,대전,2016-07-17,23.3,26.7,20.1,0.5,,,1.9,200.0,999.8,83,8.6,15.99,4.3,
133,대전,2016-07-18,24.3,28.9,20.1,,,,1.0,20.0,1002.7,79,4.9,20.07,8.3,
133,대전,2016-07-19,26.7,31.3,22.0,0.0,,,1.1,110.0,1003.2,77,3.3,23.95,10.0,
133,대전,2016-07-20,27.3,33.4,22.7,0.0,,,3.2,110.0,1004.1,77,5.5,27.09,10.2,
133,대전,2016-07-21,27.0,34.3,21.9,,,,3.0,110.0,1003.7,75,5.9,27.10,11.6,
133,대전,2016-07-22,28.4,33.1,22.7,,,,2.8,110.0,1002.1,72,5.6,25.54,10.4,
133,대전,2016-07-23,29.5,36.8,24.0,,,,1.6,110.0,1001.5,74,5.3,22.89,11.1,
133,대전,2016-07-24,29.6,36.8,25.0,,,,1.5,230.0,1002.7,77,5.8,21.88,8.1,
133,대전,2016-07-25,29.2,33.1,24.2,,,,1.4,200.0,1002.9,75,6.8,15.99,6.7,
133,대전,2016-07-26,29.0,36.2,23.4,,,,1.4,200.0,1000.2,74,5.3,24.52,11.0,
133,대전,2016-07-27,28.7,32.1,24.3,0.1,,,1.8,200.0,997.7,78,7.4,15.47,5.1,
133,대전,2016-07-28,28.9,36.5,22.8,0.0,,,2.2,200.0,998.7,71,4.5,25.33,11.4,
133,대전,2016-07-29,28.2,34.4,24.4,0.0,,,1.1,320.0,1001.5,81,6.8,17.61,7.5,
133,대전,2016-07-30,29.1,35.4,25.4,,,,1.2,20.0,1003.6,82,6.0,17.79,6.9,
133,대전,2016-07-31,29.9,38.3,25.1,,,,1.2,340.0,1003.7,77,5.0,24.85,11.0,
133,대전,2016-08-01,28.7,34.8,24.4,,,,1.0,340.0,1002.4,79,5.6,19.06,4.9,
133,대전,2016-08-02,27.3,31.8,23.9,0.1,,,1.0,20.0,1001.3,82,9.1,9.89,0.0,
133,대전,2016-08-03,28.3,36.2,23.1,0.0,,,0.9,230.0,1001.5,76,6.3,23.56,10.3,
133,대전,2016-08-04,29.9,38.4,23.6,,,,1.3,90.0,1001.7,71,3.0,24.22,11.6,
133,대전,2016-08-05,30.7,39.9,23.8,,,,1.1,290.0,1001.9,69,1.8,28.00,11.8,
133,대전,2016-08-06,29.6,37.1,24.1,1.0,,,1.1,340.0,1000.5,74,4.0,22.07,9.7,
133,대전,2016-08-07,28.8,33.4,24.3,6.7,,,1.1,320.0,999.6,78,2.8,21.61,9.4,
133,대전,2016-08-08,29.7,33.9,23.9,,,,1.0,360.0,999.7,73,3.4,24.82,11.9,
133,대전,2016-08-09,28.4,34.4,24.4,7.7,,,1.4,90.0,1000.7,81,4.3,16.37,7.2,
133,대전,2016-08-10,29.3,32.0,24.3,,,,1.0,340.0,1002.2,76,2.4,24.91,11.5,
133,대전,2016-08-11,29.9,35.6,23.5,,,,1.1,360.0,1002.0,70,0.5,27.80,12.8,
133,대전,2016-08-12,30.3,37.7,23.0,,,,1.1,360.0,1000.0,68,0.3,27.91,12.6,
133,대전,2016-08-13,30.2,38.9,23.8,,,,1.2,320.0,998.6,71,1.6,27.69,12.0,
133,대전,2016-08-14,29.9,38.6,24.8,,,,1.3,340.0,997.1,75,3.4,23.16,9.5,
133,대전,2016-08-15,30.0,38.8,23.5,,,,1.2,360.0,994.3,71,6.8,22.99,8.9,
133,대전,2016-08-16,29.9,36.2,21.9,0.0,,,1.3,320.0,993.7,64,5.8,23.67,9.0,
133,대전,2016-08-17,29.8,39.2,22.5,,,,1.2,340.0,995.8,66,3.9,23.53,11.1,
133,대전,2016-08-18,29.7,37.6,23.5,0.0,,,1.4,90.0,997.9,71,7.3,18.03,5.8,
133,대전,2016-08-19,30.3,39.6,22.5,,,,1.2,20.0,998.7,67,6.1,23.54,9.0,
133,대전,2016-08-20,31.2,40.8,20.8,,,,2.2,110.0,998.3,56,4.8,25.26,10.4,
133,대전,2016-08-21,29.7,35.4,19.9,,,,2.1,140.0,998.3,57,3.3,21.44,9.6,
133,대전,2016-08-22,30.3,39.5,21.4,,,,1.1,320.0,998.3,62,1.5,23.90,11.4,
133,대전,2016-08-23,28.8,33.9,23.3,13.7,,,2.1,110.0,998.7,74,7.4,14.69,5.1,
133,대전,2016-08-24,28.9,32.0,21.4,0.0,,,1.3,340.0,999.0,67,2.8,25.78,11.5,
133,대전,2016-08-25,28.5,30.0,21.2,0.0,,,1.2,290.0,997.7,66,5.1,18.45,8.0,
133,대전,2016-08-26,22.0,24.0,19.1,17.2,,,2.1,140.0,1000.7,84,8.5,3.15,0.0,
133,대전,2016-08-27,22.6,23.1,15.1,0.0,,,2.3,90.0,1000.9,64,7.4,16.70,4.8,
133,대전,2016-08-28,20.0,22.1,16.6,3.7,,,1.8,360.0,996.7,82,8.8,10.80,2.6,
133,대전,2016-08-29,20.5,24.7,15.3,3.1,,,1.6,340.0,994.2,75,4.0,22.85,9.9,
133,대전,2016-08-30,19.6,20.8,16.4,0.6,,,1.7,270.0,985.9,83,7.3,6.90,2.0,
133,대전,2016-08-31,21.8,20.8,16.5,3.6,,,3.2,270.0,985.7,73,8.9,10.55,1.7,
133,대전,2016-09-01,26.6,25.7,18.8,0.7,,,3.1,180.0,993.8,64,5.0,19.32,10.4,
133,대전,2016-09-02,22.7,25.0,19.2,1.5,,,2.9,110.0,999.1,81,8.5,9.84,2.4,
133,대전,2016-09-03,25.0,27.6,20.3,0.0,,,1.6,110.0,1000.7,76,5.1,19.60,8.3,
133,대전,2016-09-04,26.2,27.7,22.3,,,,1.0,340.0,1002.6,80,8.8,13.24,2.0,
133,대전,2016-09-05,26.2,28.2,22.8,0.0,,,0.8,320.0,1002.0,82,6.0,13.15,5.0,
133,대전,2016-09-06,24.4,26.5,20.3,,,,0.9,340.0,1001.6,79,8.4,10.63,2.1,
133,대전,2016-09-07,23.7,27.7,19.1,0.0,,,0.9,320.0,998.9,77,8.1,13.48,2.3,
133,대전,2016-09-08,23.3,27.6,19.3,22.8,,,1.2,290.0,999.4,80,5.3,16.90,7.3,
133,대전,2016-09-09,23.9,27.1,20.0,0.7,,,1.0,320.0,1002.0,81,4.0,19.19,8.4,
133,대전,2016-09-10,23.2,25.7,19.7,0.6,,,1.2,340.0,1004.4,83,5.9,16.31,5.0,
133,대전,2016-09-11,23.9,26.7,19.3,,,,1.0,90.0,1006.9,78,6.8,15.74,5.8,
133,대전,2016-09-12,23.5,25.8,19.4,9.8,,,1.7,110.0,1008.5,79,6.1,15.95,5.7,
133,대전,2016-09-13,24.1,26.4,18.8,,,,1.0,340.0,1009.9,74,2.8,21.82,10.6,
133,대전,2016-09-14,24.2,26.4,18.9,0.0,,,1.0,290.0,1009.8,74,7.3,16.18,5.8,
133,대전,2016-09-15,23.5,25.5,17.9,,,,0.8,320.0,1008.5,73,6.4,18.16,7.5,
133,대전,2016-09-16,22.4,24.0,19.7,6.9,,,0.6,180.0,1007.2,85,10.0,7.02,0.0,
133,대전,2016-09-17,20.2,21.5,19.7,97.8,,,1.5,360.0,1003.0,97,10.0,2.92,0.0,
133,대전,2016-09-18,19.1,21.4,17.6,12.5,,,2.1,360.0,1003.8,92,9.8,6.13,0.0,
133,대전,2016-09-19,20.0,21.7,15.4,,,,2.3,90.0,1004.5,76,6.6,10.30,0.4,
133,대전,2016-09-20,19.2,22.4,11.9,,,,1.4,360.0,1008.5,65,1.5,23.09,11.4,
133,대전,2016-09-21,19.1,20.8,12.7,,,,1.5,90.0,1012.8,68,5.4,16.87,7.5,
133,대전,2016-09-22,20.6,22.5,14.9,,,,1.0,110.0,1010.3,71,4.0,17.90,7.4,
133,대전,2016-09-23,20.8,23.0,15.8,,,,0.8,290.0,1009.2,75,3.1,19.64,9.2,
133,대전,2016-09-24,21.7,24.6,16.4,,,,0.8,340.0,1008.4,74,1.9,20.84,10.4,
133,대전,2016-09-25,20.8,22.0,18.1,,,,0.6,320.0,1009.1,85,7.5,8.38,2.5,
133,대전,2016-09-26,22.1,23.3,19.0,,,,1.0,90.0,1008.4,83,7.0,9.80,2.5,
133,대전,2016-09-27,22.4,24.1,21.0,39.7,,,1.0,340.0,1008.0,92,8.9,8.26,2.0,
133,대전,2016-09-28,21.8,23.2,19.0,0.0,,,0.9,340.0,1006.9,85,8.3,13.86,4.7,
133,대전,2016-09-29,20.1,21.8,16.4,0.0,,,3.2,110.0,1008.5,80,9.6,8.50,0.2,
133,대전,2016-09-30,17.6,18.6,16.0,3.0,,,1.0,110.0,1008.0,91,8.6,2.86,0.0,
133,대전,2016-10-01,18.6,19.7,17.1,0.6,,,0.8,20.0,1010.1,92,9.1,7.15,0.2,
133,대전,2016-10-02,20.7,21.8,18.7,0.5,,,0.8,360.0,1006.3,89,8.3,7.33,0.9,
133,대전,2016-10-03,23.4,24.0,21.8,6.1,,,1.6,200.0,1002.4,91,5.9,9.68,4.7,
133,대전,2016-10-04,22.1,23.1,17.9,,,,2.8,110.0,1006.9,79,2.8,19.62,8.7,
133,대전,2016-10-05,19.6,21.2,17.7,21.6,,,1.9,50.0,1003.1,89,7.1,8.66,3.8,
133,대전,2016-10-06,18.2,20.6,12.9,,,,1.1,340.0,1012.9,74,0.9,20.16,10.5,
133,대전,2016-10-07,18.5,19.2,15.2,22.4,,,2.5,110.0,1011.9,83,7.8,12.31,5.2,
133,대전,2016-10-08,17.2,18.8,13.5,32.3,,,1.6,320.0,1005.0,80,6.4,11.83,5.2,
133,대전,2016-10-09,11.8,15.4,4.6,,,,1.8,360.0,1011.8,63,2.9,20.40,10.7,
133,대전,2016-10-10,12.7,15.1,7.8,,,,0.9,320.0,1012.8,74,7.0,13.15,6.3,
133,대전,2016-10-11,14.3,16.5,10.1,,,,0.7,320.0,1012.6,78,6.0,13.20,7.2,
133,대전,2016-10-12,14.9,16.9,8.1,,,,1.0,320.0,1014.2,67,6.1,17.60,9.1,
133,대전,2016-10-13,14.1,15.2,8.1,,,,0.6,320.0,1015.3,69,7.0,12.12,3.7,
133,대전,2016-10-14,15.2,16.4,10.5,,,,0.8,320.0,1017.2,76,0.0,16.27,9.5,
133,대전,2016-10-15,17.3,17.8,12.0,,,,0.9,320.0,1017.1,74,4.4,14.84,6.8,
133,대전,2016-10-16,16.9,17.1,14.5,6.8,,,0.9,110.0,1011.5,87,9.6,5.21,0.0,
133,대전,2016-10-17,17.6,19.1,14.8,1.0,,,0.9,340.0,1009.9,85,5.9,14.43,6.9,
133,대전,2016-10-18,16.1,18.0,14.4,,,,0.7,340.0,1012.0,90,5.8,9.70,3.7,
133,대전,2016-10-19,17.2,17.6,14.0,,,,0.8,290.0,1010.4,84,1.4,14.94,9.0,
133,대전,2016-10-20,16.7,17.5,13.3,,,,1.5,110.0,1011.3,82,6.3,11.49,4.5,
133,대전,2016-10-21,16.8,16.7,12.5,0.0,,,3.5,110.0,1011.9,76,9.6,5.66,0.0,
133,대전,2016-10-22,17.5,18.8,12.6,,,,1.5,140.0,1006.3,74,8.4,11.57,5.7,
133,대전,2016-10-23,15.0,15.3,11.1,1.0,,,2.9,110.0,1008.1,78,9.3,4.86,0.0,
133,대전,2016-10-24,15.5,17.0,9.3,0.0,,,2.0,110.0,1009.5,68,6.4,15.78,8.9,
133,대전,2016-10-25,14.7,16.1,12.8,21.4,,,1.6,110.0,1004.4,89,7.9,6.86,4.4,
133,대전,2016-10-26,13.4,14.5,11.3,,,,0.9,320.0,1012.1,88,7.1,7.63,1.9,
133,대전,2016-10-27,14.2,14.3,11.0,,,,2.1,110.0,1014.7,82,7.5,6.85,0.4,
133,대전,2016-10-28,13.5,14.2,12.0,8.9,,,1.2,340.0,1009.0,91,9.3,2.97,0.0,
133,대전,2016-10-29,9.2,12.0,3.5,,,,1.0,340.0,1017.5,68,7.6,9.72,2.0,
133,대전,2016-10-30,7.1,9.8,-2.5,,,,1.0,320.0,1021.4,55,2.3,17.23,10.0,
133,대전,2016-10-31,7.8,8.9,2.6,0.0,,,1.1,320.0,1018.8,70,9.3,2.68,0.0,
133,대전,2016-11-01,3.4,6.9,-4.7,,,,1.6,360.0,1022.3,57,0.6,16.56,9.9,
133,대전,2016-11-02,5.1,6.5,-1.9,,,,1.2,320.0,1019.5,64,1.1,15.50,9.8,
133,대전,2016-11-03,8.1,8.6,3.8,0.0,,,0.9,200.0,1014.4,76,3.3,9.30,5.9,
133,대전,2016-11-04,9.9,9.5,5.8,,,,1.2,180.0,1009.4,78,3.3,12.16,8.3,
133,대전,2016-11-05,13.3,11.5,9.9,,,,1.1,110.0,1006.7,81,6.4,8.25,5.2,
133,대전,2016-11-06,13.3,14.1,9.5,,,,3.0,110.0,1015.7,79,6.4,13.17,7.8,
133,대전,2016-11-07,14.3,13.9,9.1,2.7,,,1.9,110.0,1015.0,73,7.9,10.18,5.2,
133,대전,2016-11-08,6.9,10.0,1.1,5.0,,,2.2,320.0,1016.6,69,3.9,11.92,6.8,
133,대전,2016-11-09,3.1,4.9,-5.6,,,,1.1,340.0,1020.8,54,2.1,14.87,9.5,
133,대전,2016-11-10,6.8,7.4,3.3,5.2,,,1.0,320.0,1013.1,79,9.0,5.32,0.6,
133,대전,2016-11-11,9.3,9.0,5.2,1.4,,,1.5,320.0,1011.5,78,3.1,10.29,7.4,
133,대전,2016-11-12,9.7,9.1,5.1,,,,1.1,270.0,1014.7,77,1.5,11.72,7.1,
133,대전,2016-11-13,12.1,11.2,8.3,,,,0.9,320.0,1013.5,79,7.0,7.82,2.2,
133,대전,2016-11-14,15.3,14.6,11.6,0.1,,,1.1,320.0,1008.1,80,6.4,10.67,6.7,
133,대전,2016-11-15,8.3,9.9,-1.5,,,,1.5,340.0,1013.1,53,0.9,14.19,9.1,
133,대전,2016-11-16,5.7,6.1,-1.6,,,,0.9,320.0,1015.7,63,2.1,11.37,8.6,
133,대전,2016-11-17,8.1,8.2,1.6,,,,0.8,320.0,1016.3,66,2.5,10.67,7.5,
133,대전,2016-11-18,9.0,8.4,6.3,8.7,,,0.8,290.0,1010.7,84,6.9,6.05,3.3,
133,대전,2016-11-19,12.6,12.4,12.0,0.7,,,0.5,340.0,1006.5,96,9.9,2.35,0.0,
133,대전,2016-11-20,11.5,12.3,6.9,,,,1.1,340.0,1012.8,76,3.0,12.29,8.6,
133,대전,2016-11-21,8.7,8.6,7.0,0.1,,,0.6,320.0,1010.5,89,7.5,2.33,0.0,
133,대전,2016-11-22,4.9,7.0,-1.9,0.0,,,1.9,320.0,1014.6,63,8.0,5.90,3.8,
133,대전,2016-11-23,0.8,2.7,-10.5,,,,1.5,340.0,1018.7,45,5.9,11.35,8.2,
133,대전,2016-11-24,-0.2,2.4,-8.6,,,,1.6,340.0,1019.6,55,0.9,13.18,9.1,
133,대전,2016-11-25,1.4,2.3,-5.0,,,,0.9,320.0,1019.9,64,3.1,9.85,7.3,
