관측분야 : 지상
조회기간 : 임의기간(일별): 2014-01-01 ~ 2017-08-21
관측지점 : 강릉(105), 파주(99), 수원(119), 보령(235), 청주(131)
출력기후요소 : 평균기온,평균이슬점온도,평균 지면온도,일강수량,최심적설,최심신적설,평균풍속,평균현지기압,평균습도,평균전운량,일사량,일조시간,최다풍향

지점번호,지점,일자,평균기온 (℃),평균지면온도 (℃),평균이슬점온도 (℃),일강수량 (mm),최심적설 (cm),최심신적설 (cm),평균풍속 (m/s),최다풍향 (deg),평균현지기압 (hPa),평균습도 (%),평균전운량 (1/10),일사합 (MJ/m²),일조합 (hr),
105,강릉,2014-12-09,1.8,0.8,-15.3,,,,2.7,320.0,1030.1,28,,10.93,9.0,
105,강릉,2014-12-10,7.1,3.2,-7.3,,,,3.0,320.0,1019.3,37,,3.31,0.3,
105,강릉,2014-12-11,4.0,3.2,-11.4,,,,3.2,290.0,1016.0,33,,9.13,8.1,
105,강릉,2014-12-12,0.5,0.9,-14.4,,,,3.6,320.0,1016.5,33,,10.53,8.3,
105,강릉,2014-12-13,-2.2,-1.5,-21.1,,,,2.9,340.0,1019.3,23,,11.00,8.8,
105,강릉,2014-12-14,-0.7,-1.0,-15.0,,,,2.9,320.0,1023.1,35,,10.46,8.7,
105,강릉,2014-12-15,1.9,0.8,-5.8,0.4,,,1.2,290.0,1021.0,58,,5.13,1.5,
105,강릉,2014-12-16,-1.0,0.3,-13.2,0.0,,,4.2,320.0,1009.8,42,,10.41,8.6,
105,강릉,2014-12-17,-7.0,-3.8,-24.6,,,,4.5,320.0,1015.3,23,,11.33,8.7,
105,강릉,2014-12-18,-4.9,-3.6,-22.8,,,,2.8,320.0,1027.4,24,,11.16,8.8,
105,강릉,2014-12-19,2.3,-0.5,-14.4,,,,2.5,320.0,1023.2,29,,6.30,4.0,
105,강릉,2014-12-20,2.9,0.9,-10.5,,,,3.5,290.0,1013.5,38,,8.55,7.0,
105,강릉,2014-12-21,-2.9,-2.1,-18.2,,,,4.1,320.0,1016.6,31,,10.71,8.7,
105,강릉,2014-12-22,-1.1,-2.1,-14.8,,,,3.7,290.0,1016.6,35,,10.33,8.8,
105,강릉,2014-12-23,4.1,0.2,-8.7,,,,3.4,290.0,1020.0,39,,6.82,5.2,
105,강릉,2014-12-24,6.2,3.2,-6.2,,,,2.9,290.0,1015.5,41,,5.93,5.7,
105,강릉,2014-12-25,1.0,-0.3,-14.2,,,,3.3,290.0,1021.0,33,,10.82,8.8,
105,강릉,2014-12-26,-0.1,-1.3,-15.0,,,,2.5,290.0,1025.5,32,,10.81,8.8,
105,강릉,2014-12-27,3.9,0.7,-12.6,,,,2.8,320.0,1024.7,29,,8.96,8.6,
105,강릉,2014-12-28,4.2,1.5,-10.6,,,,3.2,320.0,1016.2,34,,8.08,7.3,
105,강릉,2014-12-29,5.3,1.8,-6.2,,,,3.3,320.0,1009.5,44,,8.68,7.9,
105,강릉,2014-12-30,5.9,2.1,-10.3,,,,3.6,290.0,1010.5,32,,9.51,8.2,
105,강릉,2014-12-31,2.0,1.0,-13.8,,,,3.6,320.0,1011.1,31,,7.14,5.2,
105,강릉,2015-01-01,-5.2,-3.0,-21.0,,,,4.6,290.0,1015.8,28,,10.88,8.8,
105,강릉,2015-01-02,-2.9,-2.2,-19.9,,,,3.8,290.0,1017.6,26,,10.14,7.2,
105,강릉,2015-01-03,1.4,-0.9,-18.9,,,,4.1,320.0,1015.9,23,,11.35,9.0,
105,강릉,2015-01-04,5.7,2.4,-5.7,,,,3.1,290.0,1012.9,45,,10.22,8.7,
105,강릉,2015-01-05,7.4,3.7,-7.9,,,,3.0,320.0,1011.9,37,,6.93,4.3,
105,강릉,2015-01-06,4.3,2.6,-10.2,0.0,,,3.2,320.0,1007.4,38,,10.55,9.0,
105,강릉,2015-01-07,-2.0,-1.6,-19.5,,,,2.9,320.0,1016.3,25,,11.44,9.0,
105,강릉,2015-01-08,-0.1,-1.3,-18.0,,,,3.3,290.0,1018.8,25,,11.16,9.0,
105,강릉,2015-01-09,1.7,-0.5,-16.4,,,,3.8,290.0,1018.0,26,,11.32,9.0,
105,강릉,2015-01-10,3.2,0.5,-12.8,,,,3.9,320.0,1016.9,31,,11.28,9.0,
105,강릉,2015-01-11,2.0,1.2,-6.6,,,,2.2,320.0,1018.0,54,,7.24,5.0,
105,강릉,2015-01-12,-0.2,-1.1,-10.4,,,,2.2,320.0,1030.3,47,,11.29,9.1,
105,강릉,2015-01-13,3.5,0.9,-12.8,,,,2.0,320.0,1028.9,31,,9.47,8.3,
105,강릉,2015-01-14,5.7,3.2,-7.4,,,,2.1,320.0,1023.2,43,,3.84,0.1,
105,강릉,2015-01-15,3.7,3.2,1.0,3.0,,,1.8,20.0,1019.5,83,,0.86,0.2,
105,강릉,2015-01-16,3.0,0.8,-5.6,,,,4.1,290.0,1013.2,55,,5.69,4.1,
105,강릉,2015-01-17,0.8,-0.9,-16.0,,,,3.6,320.0,1019.6,29,,12.01,9.2,
105,강릉,2015-01-18,3.0,0.7,-15.1,,,,4.5,320.0,1015.5,28,,11.59,6.9,
105,강릉,2015-01-19,4.0,1.8,-9.2,,,,3.8,320.0,1015.6,38,,10.76,8.9,
105,강릉,2015-01-20,2.4,1.2,-7.5,,,,2.3,320.0,1024.0,49,,11.13,8.8,
105,강릉,2015-01-21,3.2,2.9,-2.0,,,,1.2,290.0,1020.0,69,,5.18,1.3,
105,강릉,2015-01-22,1.8,2.1,-0.3,13.5,,,1.7,360.0,1017.2,87,,0.87,0.0,
105,강릉,2015-01-23,3.1,2.2,-5.5,,,,3.5,320.0,1017.6,56,,12.27,9.2,
105,강릉,2015-01-24,4.7,2.3,-6.9,,,,3.5,320.0,1021.2,44,,11.87,9.3,
105,강릉,2015-01-25,4.8,3.5,-2.9,0.1,,,1.9,320.0,1021.8,60,,7.27,1.0,
105,강릉,2015-01-26,5.5,4.3,1.5,0.3,,,1.8,320.0,1015.4,77,,2.08,0.0,
105,강릉,2015-01-27,2.0,2.3,-3.6,2.5,,,2.5,320.0,1018.5,68,,2.80,0.1,
105,강릉,2015-01-28,-0.8,1.4,-5.8,1.0,,,1.8,320.0,1025.0,69,,5.97,2.9,
105,강릉,2015-01-29,1.4,1.4,-5.4,,,,1.8,320.0,1023.4,61,,4.53,0.6,
105,강릉,2015-01-30,2.1,1.5,-13.2,,,,2.8,320.0,1019.0,33,,13.07,8.4,
105,강릉,2015-01-31,-1.1,0.3,-11.9,,,,2.6,320.0,1026.7,44,,11.98,9.1,
105,강릉,2015-02-01,0.2,0.0,-12.0,,,,2.4,320.0,1028.3,41,,13.59,9.6,
105,강릉,2015-02-02,1.3,1.3,-7.0,,,,2.5,320.0,1028.3,55,,10.63,7.9,
105,강릉,2015-02-03,2.2,2.3,-3.5,,,,2.1,320.0,1025.5,67,,8.58,5.2,
105,강릉,2015-02-04,2.2,2.5,-3.4,0.1,,,2.4,320.0,1018.7,68,,9.66,5.7,
105,강릉,2015-02-05,1.0,1.9,-3.1,2.5,,,1.6,360.0,1018.8,75,,5.29,2.1,
105,강릉,2015-02-06,4.2,2.2,-9.9,,,,3.0,290.0,1019.1,36,,13.78,9.7,
105,강릉,2015-02-07,4.9,2.3,-9.4,,,,3.4,290.0,1015.0,35,,7.93,2.0,
105,강릉,2015-02-08,-3.5,0.2,-22.4,,,,4.3,320.0,1017.2,24,,15.59,9.7,
105,강릉,2015-02-09,-2.7,-1.8,-20.4,,,,4.6,320.0,1018.3,26,,15.38,9.7,
105,강릉,2015-02-10,3.5,0.5,-9.2,,,,4.1,290.0,1011.2,39,,12.00,8.6,
105,강릉,2015-02-11,5.8,2.6,-8.4,,,,4.0,320.0,1007.3,37,,13.24,9.7,
105,강릉,2015-02-12,1.2,1.2,-18.5,,,,3.0,320.0,1007.5,23,,15.86,10.0,
105,강릉,2015-02-13,1.0,0.4,-19.0,,,,2.9,320.0,1013.3,21,,16.29,10.1,
105,강릉,2015-02-14,5.2,1.8,-7.7,,,,4.4,290.0,1014.9,39,,13.60,8.7,
105,강릉,2015-02-15,7.4,4.5,-0.9,,,,1.8,320.0,1019.3,57,,8.00,4.8,
105,강릉,2015-02-16,4.9,4.5,1.9,4.5,,,1.3,180.0,1013.7,82,,1.94,0.0,
105,강릉,2015-02-17,3.2,4.1,-0.6,0.5,,,2.4,20.0,1011.6,77,,7.16,3.4,
105,강릉,2015-02-18,2.9,3.8,-1.1,1.5,,,1.6,320.0,1017.1,76,,7.57,2.9,
105,강릉,2015-02-19,1.6,3.2,-1.0,2.0,,,1.3,360.0,1023.9,83,,4.59,0.7,
105,강릉,2015-02-20,4.2,4.1,-3.0,,,,2.1,320.0,1023.4,61,,16.52,9.7,
105,강릉,2015-02-21,4.9,5.2,1.6,2.0,,,0.7,70.0,1016.2,80,,3.96,0.0,
105,강릉,2015-02-22,6.7,6.1,-2.4,,,,3.9,290.0,1008.6,58,,16.17,7.9,
105,강릉,2015-02-23,4.8,4.0,-10.5,,,,5.9,290.0,1013.0,33,,14.98,7.0,
105,강릉,2015-02-24,4.1,4.7,-8.1,,,,3.1,290.0,1014.4,43,,17.23,9.8,
105,강릉,2015-02-25,5.0,4.8,-2.8,,,,1.5,290.0,1015.1,58,,15.53,9.1,
105,강릉,2015-02-26,5.6,5.9,-9.8,,,,4.2,290.0,1011.1,34,,17.78,9.3,
105,강릉,2015-02-27,0.0,3.1,-14.4,,,,2.8,320.0,1022.9,34,,17.58,10.0,
105,강릉,2015-02-28,3.8,3.8,-9.2,,,,2.3,320.0,1023.4,39,,9.41,3.0,
105,강릉,2015-03-01,5.9,6.0,-8.1,,,,3.5,320.0,1012.6,36,,18.12,9.2,
105,강릉,2015-03-02,6.8,5.8,-13.5,,,,2.7,320.0,1014.1,23,,19.09,10.5,
105,강릉,2015-03-03,7.3,6.2,-6.3,,,,2.7,290.0,1007.5,39,,10.71,5.7,
105,강릉,2015-03-04,1.6,4.6,-18.2,,,,4.5,320.0,1012.3,23,,20.39,10.7,
105,강릉,2015-03-05,0.5,4.0,-12.8,,,,2.5,320.0,1023.9,38,,16.41,9.4,
105,강릉,2015-03-06,3.3,5.4,-5.5,,,,2.4,320.0,1021.0,54,,17.70,8.7,
105,강릉,2015-03-07,5.3,7.1,-5.0,,,,1.8,290.0,1019.3,49,,19.31,10.7,
105,강릉,2015-03-08,8.2,8.3,-3.8,,,,2.3,320.0,1019.5,45,,17.53,9.4,
105,강릉,2015-03-09,6.5,8.4,-8.6,,,,3.2,340.0,1012.3,39,,15.30,7.1,
105,강릉,2015-03-10,-0.9,4.1,-23.3,,,,4.4,360.0,1015.7,17,,21.66,10.8,
105,강릉,2015-03-11,2.4,4.1,-15.5,,,,4.4,320.0,1012.7,26,,17.52,9.6,
105,강릉,2015-03-12,4.3,6.4,-18.2,,,,3.6,320.0,1013.2,19,,21.10,11.0,
105,강릉,2015-03-13,4.2,8.2,-7.5,0.1,,,1.8,290.0,1014.8,47,,19.79,10.3,
105,강릉,2015-03-14,4.5,8.3,-7.0,,,,2.0,290.0,1019.5,44,,19.95,10.5,
105,강릉,2015-03-15,9.6,9.7,-8.9,,,,2.2,320.0,1016.7,29,,18.31,10.2,
105,강릉,2015-03-16,11.3,13.7,-2.8,,,,1.6,320.0,1015.8,38,,19.66,10.7,
105,강릉,2015-03-17,14.7,11.1,-2.0,,,,2.5,320.0,1013.9,34,,7.61,1.2,
105,강릉,2015-03-18,5.4,6.0,2.6,19.0,,,1.5,50.0,1014.9,83,,1.50,0.0,
105,강릉,2015-03-19,7.6,10.0,2.6,,,,1.1,340.0,1011.6,72,,14.18,5.4,
105,강릉,2015-03-20,10.0,11.7,4.3,,,,1.2,50.0,1013.7,68,,18.87,7.8,
105,강릉,2015-03-21,15.1,11.9,-6.9,,,,2.6,320.0,1010.6,22,,18.37,9.2,
105,강릉,2015-03-22,11.6,12.7,-9.4,,,,3.0,290.0,1013.5,26,,22.00,10.9,
105,강릉,2015-03-23,6.1,11.2,-11.7,,,,2.8,320.0,1020.3,30,,22.73,11.1,
105,강릉,2015-03-24,4.3,11.1,-8.8,,,,2.2,320.0,1027.5,39,,23.91,11.4,
105,강릉,2015-03-25,7.3,11.4,-6.1,,,,1.9,160.0,1029.9,40,,22.47,11.4,
105,강릉,2015-03-26,13.6,15.2,-9.3,,,,2.2,320.0,1026.1,20,,23.43,11.5,
105,강릉,2015-03-27,16.2,17.1,-7.5,,,,3.9,290.0,1018.5,20,,22.66,11.0,
105,강릉,2015-03-28,16.2,17.2,-13.8,,,,4.5,290.0,1011.4,12,,23.67,11.4,
105,강릉,2015-03-29,12.8,15.7,-1.0,,,,2.3,290.0,1012.7,42,,19.79,9.9,
105,강릉,2015-03-30,15.8,17.9,2.2,,,,1.7,290.0,1012.9,43,,21.78,10.4,
105,강릉,2015-03-31,16.1,14.7,6.1,3.0,,,2.4,290.0,1011.0,55,,5.42,0.0,
105,강릉,2015-04-01,7.1,9.6,4.9,14.0,,,2.2,50.0,1016.9,86,,5.89,0.8,
105,강릉,2015-04-02,9.3,12.1,4.6,3.0,,,2.2,320.0,1004.3,74,,18.95,7.2,
105,강릉,2015-04-03,8.8,12.5,5.3,13.5,,,1.5,90.0,1003.9,80,,16.31,4.7,
105,강릉,2015-04-04,6.9,9.1,3.1,0.5,,,1.1,90.0,1016.7,77,,5.07,0.2,
105,강릉,2015-04-05,6.8,9.5,2.5,0.1,,,1.1,50.0,1012.9,75,,6.80,0.0,
105,강릉,2015-04-06,8.0,10.2,4.3,,,,1.4,20.0,1016.5,79,,6.68,0.3,
105,강릉,2015-04-07,3.5,6.5,0.8,8.5,,,1.4,360.0,1024.5,83,,2.71,0.0,
105,강릉,2015-04-08,5.2,7.4,1.9,0.2,,,1.1,290.0,1023.8,80,,6.84,0.7,
105,강릉,2015-04-09,7.0,10.8,2.8,,,,1.6,270.0,1021.6,76,,19.61,9.4,
105,강릉,2015-04-10,10.3,12.8,-1.2,,,,1.9,290.0,1019.6,48,,24.53,11.4,
105,강릉,2015-04-11,7.8,13.6,2.9,,,,1.3,90.0,1023.4,72,,23.37,11.4,
105,강릉,2015-04-12,7.4,10.1,4.8,,,,1.4,70.0,1026.2,84,,5.62,0.3,
105,강릉,2015-04-13,6.4,7.8,4.4,4.0,,,2.1,50.0,1019.5,88,,1.08,0.1,
105,강릉,2015-04-14,5.4,8.0,3.2,11.0,,,1.2,320.0,1006.4,86,,4.21,0.2,
105,강릉,2015-04-15,12.7,13.1,1.9,,,,3.7,290.0,1002.0,52,,24.91,10.4,
105,강릉,2015-04-16,15.6,13.3,0.8,0.5,,,4.0,320.0,1001.9,37,,14.10,7.6,
105,강릉,2015-04-17,15.0,14.0,-7.8,,,,4.2,320.0,1009.9,21,,25.17,11.4,
105,강릉,2015-04-18,18.4,18.4,-7.9,0.0,,,3.2,290.0,1010.7,17,,23.80,11.3,
105,강릉,2015-04-19,13.9,13.9,5.2,5.5,,,1.7,320.0,1006.6,61,,6.66,0.9,
105,강릉,2015-04-20,8.6,10.5,5.8,16.0,,,2.2,50.0,1006.5,84,,5.11,1.6,
105,강릉,2015-04-21,16.0,15.7,-2.1,,,,2.6,290.0,1010.1,35,,27.07,12.3,
105,강릉,2015-04-22,15.6,13.6,-3.0,,,,3.2,320.0,1012.9,30,,14.48,6.7,
105,강릉,2015-04-23,19.3,19.5,-6.5,,,,4.4,290.0,1013.7,19,,26.29,10.6,
105,강릉,2015-04-24,16.3,20.7,-2.6,,,,2.8,320.0,1014.9,29,,25.87,12.0,
105,강릉,2015-04-25,18.6,21.8,-4.2,,,,2.7,290.0,1014.2,22,,27.60,12.3,
105,강릉,2015-04-26,24.4,25.3,-0.1,,,,4.6,290.0,1010.6,21,,26.43,12.4,
105,강릉,2015-04-27,24.1,25.2,2.1,,,,4.6,290.0,1009.6,26,,26.02,12.2,
105,강릉,2015-04-28,20.0,25.0,1.5,,,,2.3,320.0,1010.4,34,,25.17,10.5,
105,강릉,2015-04-29,12.1,16.6,7.0,,,,1.1,90.0,1012.6,71,,9.49,0.0,
105,강릉,2015-04-30,13.4,21.9,9.0,,,,1.3,50.0,1011.0,76,,25.14,9.9,
105,강릉,2015-05-01,19.7,25.5,11.3,,,,1.3,140.0,1008.7,62,,26.06,12.1,
105,강릉,2015-05-02,20.2,23.7,12.8,0.0,,,1.3,160.0,1007.5,64,,20.57,9.0,
105,강릉,2015-05-03,18.6,20.3,15.2,1.0,,,1.0,290.0,1004.0,81,,7.20,0.2,
105,강릉,2015-05-04,17.0,21.1,6.7,,,,2.5,320.0,1002.8,53,,22.94,12.0,
105,강릉,2015-05-05,19.3,25.0,-4.9,,,,4.1,320.0,1004.5,20,,29.40,12.7,
105,강릉,2015-05-06,19.7,21.4,1.4,,,,2.2,290.0,1006.4,30,,17.87,5.5,
105,강릉,2015-05-07,16.5,23.9,4.7,,,,2.3,320.0,1008.6,47,,25.08,11.5,
105,강릉,2015-05-08,19.0,22.5,2.6,,,,2.1,320.0,1008.4,37,,23.02,9.8,
105,강릉,2015-05-09,15.7,22.9,7.5,,,,2.6,290.0,1010.4,60,,20.62,7.8,
105,강릉,2015-05-10,11.3,13.9,8.1,,,,1.0,70.0,1017.1,82,,4.86,0.2,
105,강릉,2015-05-11,14.0,17.3,9.5,0.1,,,1.2,140.0,1008.7,76,,16.19,6.4,
105,강릉,2015-05-12,17.4,22.5,5.5,1.5,,,4.9,320.0,993.3,49,,27.63,11.6,
105,강릉,2015-05-13,22.0,24.6,4.1,,,,5.9,320.0,996.3,32,,27.69,12.0,
105,강릉,2015-05-14,22.6,25.5,6.5,,,,3.0,320.0,1002.4,38,,19.79,7.6,
105,강릉,2015-05-15,12.5,18.5,8.3,,,,1.9,70.0,1007.2,76,,14.29,3.3,
105,강릉,2015-05-16,19.6,26.8,1.6,0.1,,,2.6,320.0,1005.3,41,,29.37,11.2,
105,강릉,2015-05-17,23.7,27.6,-2.8,,,,3.5,320.0,1005.2,18,,27.94,12.1,
105,강릉,2015-05-18,22.3,23.7,0.9,,,,3.6,290.0,999.7,25,,15.67,3.2,
105,강릉,2015-05-19,21.0,24.0,6.5,0.2,,,3.6,290.0,1000.5,41,,20.32,9.2,
105,강릉,2015-05-20,17.0,26.0,2.9,,,,2.7,290.0,1004.3,40,,30.36,12.5,
105,강릉,2015-05-21,22.9,29.7,2.5,,,,4.0,320.0,1007.0,29,,29.67,12.5,
105,강릉,2015-05-22,25.9,31.2,1.0,,,,4.4,290.0,1006.3,20,,29.60,12.5,
105,강릉,2015-05-23,25.5,28.8,0.9,,,,3.1,290.0,1005.1,20,,28.16,12.6,
105,강릉,2015-05-24,24.6,31.5,2.8,,,,2.9,320.0,1003.5,25,,28.79,12.5,
105,강릉,2015-05-25,23.5,31.1,3.8,,,,2.4,160.0,1004.2,29,,29.92,12.5,
105,강릉,2015-05-26,27.7,32.9,3.5,,,,,320.0,1005.2,23,,28.28,12.5,
105,강릉,2015-05-27,17.2,27.7,11.9,,,,1.7,90.0,1007.5,72,,25.80,9.1,
105,강릉,2015-05-28,18.3,27.1,12.9,,,,1.5,140.0,1007.4,72,,23.66,8.9,
105,강릉,2015-05-29,22.4,29.0,11.1,,,,1.3,270.0,1003.4,52,,24.04,10.0,
105,강릉,2015-05-30,21.4,21.3,11.0,0.2,,,2.5,290.0,1000.3,53,,8.91,2.9,
105,강릉,2015-05-31,20.5,26.2,11.4,,,,1.7,140.0,1004.8,58,,27.09,12.4,
105,강릉,2015-06-01,26.9,27.9,6.6,,,,3.5,290.0,1004.2,29,,24.14,9.8,
105,강릉,2015-06-02,25.2,30.6,8.7,,,,2.2,320.0,1002.7,38,,24.89,10.1,
105,강릉,2015-06-03,22.2,30.9,3.3,,,,2.7,70.0,1002.6,31,,29.53,11.8,
105,강릉,2015-06-04,24.4,31.9,1.2,,,,2.8,320.0,1005.8,23,,29.37,11.4,
105,강릉,2015-06-05,18.9,,9.2,3.5,,,2.2,290.0,1003.7,61,,4.09,0.2,
105,강릉,2015-06-06,19.3,24.8,8.5,,,,2.5,320.0,1009.8,52,,28.12,12.4,
105,강릉,2015-06-07,22.5,26.4,11.3,,,,1.9,160.0,1009.4,51,,22.25,10.4,
105,강릉,2015-06-08,20.6,23.3,12.1,,,,1.3,290.0,1004.1,60,,12.94,3.1,
105,강릉,2015-06-09,22.3,29.0,11.2,,,,1.6,160.0,1002.4,53,,28.30,12.4,
105,강릉,2015-06-10,25.9,32.7,9.7,,,,2.6,320.0,1004.7,38,,28.11,11.9,
105,강릉,2015-06-11,21.6,29.9,14.8,0.5,,,1.8,70.0,1001.0,66,,23.36,9.0,
105,강릉,2015-06-12,18.0,21.8,14.3,,,,2.1,70.0,1001.1,79,,9.81,0.3,
105,강릉,2015-06-13,17.9,24.2,14.2,4.5,,,1.5,50.0,1004.6,80,,11.67,2.2,
105,강릉,2015-06-14,18.8,21.3,15.4,,,,1.2,70.0,1005.5,81,,9.35,1.1,
105,강릉,2015-06-15,18.9,26.6,15.9,,,,1.4,90.0,1004.7,84,,25.71,9.6,
105,강릉,2015-06-16,20.1,30.3,16.3,,,,1.3,110.0,1003.6,80,,27.53,10.6,
105,강릉,2015-06-17,20.2,25.1,15.1,,,,1.6,110.0,1004.2,74,,12.34,0.3,
105,강릉,2015-06-18,19.5,21.0,16.1,4.0,,,1.6,70.0,1006.1,81,,5.54,0.1,
105,강릉,2015-06-19,18.2,19.9,14.2,0.5,,,1.9,50.0,1008.3,78,,7.87,0.6,
105,강릉,2015-06-20,18.9,21.2,13.5,,,,1.3,290.0,1007.4,72,,16.08,2.9,
105,강릉,2015-06-21,20.7,28.3,14.9,,,,1.3,290.0,1007.6,71,,26.67,9.0,
105,강릉,2015-06-22,23.1,31.5,15.0,,,,1.4,90.0,1006.2,63,,27.13,11.9,
105,강릉,2015-06-23,20.7,29.7,16.1,,,,1.7,50.0,1009.2,76,,17.68,4.5,
105,강릉,2015-06-24,21.3,25.6,16.8,,,,1.3,140.0,1007.8,76,,9.37,0.5,
105,강릉,2015-06-25,21.8,26.4,17.4,2.5,,,1.8,160.0,1002.7,78,,17.79,5.5,
105,강릉,2015-06-26,18.3,19.1,17.0,155.5,,,3.5,50.0,996.7,93,,2.73,0.1,
105,강릉,2015-06-27,18.5,20.4,14.8,3.0,,,1.9,50.0,1005.6,80,,10.59,1.0,
105,강릉,2015-06-28,19.8,23.4,14.7,,,,1.6,160.0,1007.8,74,,26.99,10.3,
105,강릉,2015-06-29,24.6,25.5,16.5,,,,1.6,290.0,1002.2,63,,25.34,10.5,
105,강릉,2015-06-30,20.9,22.9,16.2,1.0,,,1.8,70.0,997.4,76,,6.72,0.5,
105,강릉,2015-07-01,23.0,25.6,14.2,3.0,,,2.4,320.0,990.9,61,,25.69,10.5,
105,강릉,2015-07-02,23.6,25.8,12.0,,,,3.2,320.0,997.0,50,,23.17,10.8,
105,강릉,2015-07-03,19.8,22.0,14.9,6.5,,,2.1,320.0,1002.9,74,,15.98,7.9,
105,강릉,2015-07-04,18.8,21.6,14.2,0.2,,,1.5,290.0,1008.4,75,,11.73,2.8,
105,강릉,2015-07-05,20.4,25.5,14.8,,,,1.5,290.0,1009.2,72,,25.78,9.3,
105,강릉,2015-07-06,21.2,26.9,15.3,,,,1.6,140.0,1009.5,70,,28.65,11.0,
105,강릉,2015-07-07,20.5,22.3,14.4,0.2,,,1.2,290.0,1008.8,69,,11.65,0.3,
105,강릉,2015-07-08,18.9,20.8,17.2,22.0,,,1.1,50.0,1012.1,90,,4.31,0.1,
105,강릉,2015-07-09,20.1,21.5,18.1,6.0,,,0.8,290.0,1014.4,89,,6.80,0.4,
105,강릉,2015-07-10,22.1,24.3,18.0,,,,1.2,290.0,1012.2,79,,21.57,7.9,
105,강릉,2015-07-11,24.1,26.1,19.3,,,,1.1,20.0,1007.1,76,,21.81,7.8,
105,강릉,2015-07-12,24.1,24.4,20.9,4.0,,,1.8,180.0,996.6,83,,5.77,0.3,
105,강릉,2015-07-13,28.4,27.9,18.0,,,,4.9,250.0,986.9,54,,25.36,11.1,
105,강릉,2015-07-14,28.2,27.8,17.2,,,,3.0,320.0,998.1,53,,24.91,10.9,
105,강릉,2015-07-15,23.0,25.7,17.0,,,,3.0,70.0,1006.7,70,,12.67,2.1,
105,강릉,2015-07-16,19.3,21.7,14.7,0.3,,,2.3,70.0,1009.1,75,,9.50,1.0,
105,강릉,2015-07-17,19.5,21.8,12.9,0.5,,,2.6,50.0,1006.5,66,,13.49,0.9,
105,강릉,2015-07-18,21.9,23.7,13.6,,,,1.5,320.0,1006.9,60,,15.94,2.8,
105,강릉,2015-07-19,21.8,24.6,16.3,0.5,,,1.0,160.0,1009.6,72,,14.18,3.4,
105,강릉,2015-07-20,20.4,22.4,16.6,0.3,,,1.1,70.0,1009.3,79,,7.54,0.3,
105,강릉,2015-07-21,21.0,23.1,17.4,0.1,,,1.0,20.0,1005.7,81,,9.04,0.5,
105,강릉,2015-07-22,22.9,26.3,19.5,1.0,,,1.1,20.0,1004.3,82,,17.06,3.6,
105,강릉,2015-07-23,25.3,29.1,21.7,4.0,,,1.1,20.0,1003.7,82,,20.96,8.3,
105,강릉,2015-07-24,24.5,25.6,22.7,13.0,,,1.0,70.0,1001.1,91,,4.69,0.5,
105,강릉,2015-07-25,24.8,25.5,22.2,0.3,,,0.8,70.0,1002.3,86,,4.32,0.5,
105,강릉,2015-07-26,28.1,27.8,19.0,,,,2.3,320.0,1003.7,61,,24.23,9.3,
105,강릉,2015-07-27,29.7,29.8,19.0,,,,2.2,290.0,1002.7,53,,23.21,10.9,
105,강릉,2015-07-28,30.5,31.0,19.0,,,,2.3,290.0,1002.8,51,,26.54,11.8,
105,강릉,2015-07-29,28.7,27.2,21.1,1.0,,,2.2,290.0,1002.1,65,,9.39,2.3,
105,강릉,2015-07-30,32.4,32.6,20.1,,,,3.0,290.0,1003.3,49,,28.22,12.3,
105,강릉,2015-07-31,31.7,33.9,20.0,,,,2.5,320.0,1004.3,51,,23.46,12.1,
105,강릉,2015-08-01,26.6,32.5,22.0,0.5,,,1.8,70.0,1007.3,77,,21.36,7.0,
105,강릉,2015-08-02,27.5,29.4,21.8,1.0,,,1.6,320.0,1006.0,72,,13.19,5.3,
105,강릉,2015-08-03,31.1,30.3,19.9,,,,2.0,320.0,1004.1,53,,19.31,8.5,
105,강릉,2015-08-04,31.0,33.7,18.7,,,,2.4,290.0,1001.8,50,,26.61,12.4,
105,강릉,2015-08-05,30.6,34.3,18.9,,,,2.8,320.0,1003.8,51,,28.91,10.7,
105,강릉,2015-08-06,30.4,35.7,20.9,,,,2.1,320.0,1008.5,59,,26.43,12.4,
105,강릉,2015-08-07,27.8,33.8,22.5,,,,1.5,90.0,1012.3,74,,23.45,10.5,
105,강릉,2015-08-08,26.9,32.7,22.3,11.5,,,1.6,20.0,1010.8,77,,17.90,6.0,
105,강릉,2015-08-09,27.4,28.2,19.4,,,,1.5,160.0,1006.6,64,,20.81,10.6,
105,강릉,2015-08-10,28.9,28.4,18.2,,,,2.0,320.0,1004.6,53,,17.42,7.3,
105,강릉,2015-08-11,27.6,28.5,19.9,,,,2.1,320.0,1003.7,64,,18.01,7.5,
105,강릉,2015-08-12,25.5,28.1,19.6,,,,1.8,290.0,1002.6,71,,22.11,10.1,
105,강릉,2015-08-13,24.8,28.3,19.5,19.0,,,2.3,320.0,1002.2,74,,21.38,8.8,
105,강릉,2015-08-14,23.5,25.3,20.5,5.1,,,1.5,290.0,1003.5,84,,12.98,4.1,
105,강릉,2015-08-15,26.2,27.8,20.7,,,,1.8,290.0,1005.1,73,,23.07,10.3,
105,강릉,2015-08-16,25.4,26.4,21.2,21.0,,,1.7,320.0,1005.3,79,,13.27,2.8,
