관측분야 : 지상
조회기간 : 임의기간(일별): 2014-01-01 ~ 2017-08-21
관측지점 : 광주(156), 대구(143), 서울(108), 인천(112)
출력기후요소 : 평균기온,평균이슬점온도,평균 지면온도,일강수량,최심적설,최심신적설,평균풍속,평균현지기압,평균습도,평균전운량,일사량,일조시간,최다풍향

지점번호,지점,일자,평균기온 (℃),평균지면온도 (℃),평균이슬점온도 (℃),일강수량 (mm),최심적설 (cm),최심신적설 (cm),평균풍속 (m/s),최다풍향 (deg),평균현지기압 (hPa),평균습도 (%),평균전운량 (1/10),일사합 (MJ/m²),일조합 (hr),
108,서울,2016-05-24,16.8,18.5,13.7,38.5,,,2.6,250.0,996.9,83,7.0,7.08,2.3,
108,서울,2016-05-25,19.7,21.1,13.3,,,,2.7,230.0,999.8,68,6.9,15.60,5.1,
108,서울,2016-05-26,19.4,19.4,14.1,0.0,,,1.8,270.0,1000.5,72,8.1,8.30,1.5,
108,서울,2016-05-27,20.9,23.2,12.0,,,,1.7,270.0,1001.3,61,7.1,20.68,8.3,
108,서울,2016-05-28,21.7,28.3,12.0,,,,2.1,250.0,997.9,56,2.9,23.90,13.1,
108,서울,2016-05-29,21.5,27.6,12.0,,,,2.3,270.0,994.8,56,4.1,20.67,8.7,
108,서울,2016-05-30,22.1,30.1,12.4,,,,2.4,270.0,996.9,57,0.0,24.57,12.8,
108,서울,2016-05-31,21.6,27.9,13.8,,,,2.5,270.0,997.4,64,2.9,21.99,11.6,
108,서울,2016-06-01,23.3,29.6,9.4,,,,2.1,50.0,997.4,46,2.4,24.45,13.1,
108,서울,2016-06-02,23.2,31.7,7.7,,,,2.4,50.0,1000.0,38,0.6,25.38,13.5,
108,서울,2016-06-03,22.2,29.6,9.9,,,,2.2,270.0,1000.9,48,4.0,22.84,11.7,
108,서울,2016-06-04,21.2,25.7,10.7,,,,1.6,270.0,999.1,52,7.5,11.24,2.7,
108,서울,2016-06-05,24.7,33.7,11.5,,,,1.7,70.0,1000.5,47,3.5,24.43,11.8,
108,서울,2016-06-06,23.3,28.0,11.7,0.0,,,2.3,110.0,1002.4,49,7.4,15.57,4.6,
108,서울,2016-06-07,21.7,22.8,15.7,0.1,,,1.7,270.0,1000.3,70,6.8,9.42,2.3,
108,서울,2016-06-08,22.1,31.3,14.9,,,,2.3,270.0,999.7,66,5.1,20.45,11.6,
108,서울,2016-06-09,24.1,32.8,15.0,,,,2.0,270.0,1000.9,60,1.4,22.84,12.4,
108,서울,2016-06-10,24.6,32.6,15.9,,,,2.2,270.0,1001.6,61,2.1,21.74,12.1,
108,서울,2016-06-11,23.5,25.9,18.5,3.0,,,1.7,250.0,1000.1,74,8.3,7.81,0.7,
108,서울,2016-06-12,23.5,25.4,19.6,1.5,,,2.1,250.0,995.6,79,8.3,10.48,3.9,
108,서울,2016-06-13,23.5,27.5,17.5,,,,2.4,270.0,992.2,71,5.1,19.87,9.2,
108,서울,2016-06-14,23.8,31.8,15.9,0.0,,,2.1,230.0,992.9,63,6.0,19.48,7.8,
108,서울,2016-06-15,20.9,20.8,17.5,15.5,,,2.7,200.0,990.5,82,9.0,7.05,1.9,
108,서울,2016-06-16,20.9,22.4,15.8,0.0,,,2.8,200.0,990.3,74,6.9,13.83,7.0,
108,서울,2016-06-17,23.8,28.6,15.9,,,,2.5,230.0,998.0,63,2.5,22.38,12.0,
108,서울,2016-06-18,24.5,31.4,15.3,,,,1.8,270.0,1001.3,58,1.3,22.46,12.5,
108,서울,2016-06-19,24.1,30.0,16.8,0.0,,,1.9,270.0,998.1,65,4.4,18.36,8.8,
108,서울,2016-06-20,24.7,29.3,17.5,,,,1.7,250.0,996.7,66,6.8,16.89,6.3,
108,서울,2016-06-21,26.0,30.6,17.3,,,,1.7,270.0,996.8,60,6.1,16.41,7.2,
108,서울,2016-06-22,24.3,26.2,19.3,30.5,,,2.0,50.0,995.5,75,6.4,8.64,1.0,
108,서울,2016-06-23,24.7,26.1,18.8,0.1,,,2.1,50.0,995.9,71,5.0,16.45,7.3,
108,서울,2016-06-24,23.1,23.4,18.3,3.5,,,2.0,270.0,989.7,76,7.3,8.81,3.2,
108,서울,2016-06-25,22.8,24.9,15.0,,,,2.8,270.0,993.1,63,4.5,18.54,9.1,
108,서울,2016-06-26,24.4,30.5,15.1,,,,2.7,270.0,998.7,58,0.8,25.57,13.4,
108,서울,2016-06-27,24.4,28.3,14.2,,,,1.6,270.0,999.8,56,6.6,13.72,5.0,
108,서울,2016-06-28,24.7,27.9,16.2,,,,1.8,270.0,1000.5,61,5.0,17.87,9.2,
108,서울,2016-06-29,25.3,30.9,16.2,,,,2.2,200.0,1000.3,58,6.9,17.64,7.5,
108,서울,2016-06-30,24.6,26.0,20.4,0.2,,,2.8,200.0,999.8,78,9.5,7.45,0.9,
108,서울,2016-07-01,24.0,23.9,21.4,108.5,,,2.3,200.0,994.5,87,9.9,3.23,0.0,
108,서울,2016-07-02,23.5,24.8,19.8,4.0,,,2.4,270.0,994.9,81,8.0,13.17,4.3,
108,서울,2016-07-03,23.5,23.6,17.6,,,,1.6,140.0,999.5,70,6.5,12.08,3.8,
108,서울,2016-07-04,21.8,22.3,19.0,29.5,,,3.0,70.0,999.4,85,9.1,5.05,0.8,
108,서울,2016-07-05,23.1,22.9,21.9,100.5,,,2.8,230.0,999.6,94,10.0,2.17,0.0,
108,서울,2016-07-06,22.9,24.0,17.7,0.0,,,1.9,200.0,1003.9,74,6.8,15.62,6.7,
108,서울,2016-07-07,24.0,24.9,18.3,0.0,,,1.3,250.0,1004.4,72,7.5,15.11,5.7,
108,서울,2016-07-08,27.3,30.7,19.9,,,,1.8,290.0,999.9,67,0.1,24.24,13.3,
108,서울,2016-07-09,27.7,34.0,19.9,,,,2.0,270.0,996.4,65,3.1,24.33,12.1,
108,서울,2016-07-10,27.9,34.5,20.2,,,,1.8,270.0,994.7,64,7.3,20.70,8.6,
108,서울,2016-07-11,28.4,32.5,21.4,0.0,,,1.7,50.0,994.0,67,8.1,15.06,5.6,
108,서울,2016-07-12,26.3,29.2,18.9,3.0,,,2.1,270.0,992.3,66,7.3,17.79,8.3,
108,서울,2016-07-13,26.3,30.0,20.0,0.0,,,2.1,270.0,991.4,69,7.6,13.80,4.6,
108,서울,2016-07-14,27.5,32.2,20.4,0.1,,,2.1,200.0,991.7,67,5.8,16.79,9.9,
108,서울,2016-07-15,26.2,28.3,17.6,1.5,,,2.6,70.0,994.2,60,9.3,12.20,2.6,
108,서울,2016-07-16,20.8,21.5,19.5,46.5,,,3.5,50.0,990.1,93,10.0,3.68,0.0,
108,서울,2016-07-17,21.7,22.5,18.5,2.5,,,2.6,200.0,996.9,83,10.0,5.00,0.0,
108,서울,2016-07-18,24.4,25.5,19.5,0.2,,,1.5,290.0,1000.4,75,5.9,14.65,8.1,
108,서울,2016-07-19,27.1,29.5,19.4,,,,1.5,20.0,1001.1,66,3.6,20.48,10.3,
108,서울,2016-07-20,28.6,30.7,20.5,,,,1.9,50.0,1002.7,63,5.4,15.58,6.8,
108,서울,2016-07-21,28.3,31.4,20.0,,,,2.2,90.0,1001.0,61,6.8,15.16,4.9,
108,서울,2016-07-22,29.1,32.4,21.4,,,,2.2,90.0,999.6,64,6.5,17.51,6.5,
108,서울,2016-07-23,28.7,30.5,22.6,0.5,,,1.9,250.0,998.9,70,8.8,9.93,3.0,
108,서울,2016-07-24,28.0,28.1,23.7,0.5,,,2.0,270.0,1000.5,78,9.6,6.61,0.5,
108,서울,2016-07-25,28.4,30.1,23.4,,,,1.9,270.0,1000.6,75,6.6,9.71,3.1,
108,서울,2016-07-26,28.4,32.9,22.0,,,,2.6,230.0,997.6,69,6.8,13.94,6.1,
108,서울,2016-07-27,27.6,27.1,23.0,0.5,,,3.2,200.0,994.6,76,9.4,4.67,0.2,
108,서울,2016-07-28,28.0,31.9,22.0,0.2,,,2.8,230.0,996.1,71,6.3,17.82,10.0,
108,서울,2016-07-29,26.3,26.6,22.8,59.5,,,1.6,50.0,999.0,82,9.6,5.33,0.5,
108,서울,2016-07-30,28.6,29.6,23.0,0.5,,,2.1,200.0,1001.1,74,5.9,15.27,6.5,
108,서울,2016-07-31,28.9,30.5,23.1,0.2,,,1.6,270.0,1001.5,72,5.4,16.33,7.6,
108,서울,2016-08-01,28.4,30.9,22.6,,,,1.6,20.0,1000.4,72,6.3,16.53,5.6,
108,서울,2016-08-02,27.2,30.3,21.6,2.0,,,1.2,270.0,999.3,73,7.6,9.03,1.1,
108,서울,2016-08-03,29.1,32.3,21.6,,,,1.6,50.0,999.1,65,4.1,19.20,11.8,
108,서울,2016-08-04,30.7,35.9,21.2,,,,1.6,50.0,999.6,60,1.1,15.80,11.4,
108,서울,2016-08-05,31.2,35.1,22.2,,,,1.8,50.0,999.6,60,1.9,17.78,11.4,
108,서울,2016-08-06,30.5,35.5,22.9,,,,1.7,270.0,998.1,65,1.9,13.56,8.8,
108,서울,2016-08-07,30.6,38.3,20.5,,,,1.9,270.0,997.3,56,0.9,20.68,11.9,
108,서울,2016-08-08,30.5,38.2,22.4,,,,1.8,320.0,997.5,63,2.5,18.34,10.6,
108,서울,2016-08-09,29.3,32.8,22.6,1.0,,,1.9,70.0,998.4,68,3.8,12.45,6.0,
108,서울,2016-08-10,29.4,34.5,21.9,,,,1.9,270.0,999.9,66,4.4,16.98,9.3,
108,서울,2016-08-11,30.5,39.2,22.5,,,,2.0,270.0,999.9,64,0.3,22.20,12.8,
108,서울,2016-08-12,30.4,37.5,23.4,,,,2.0,270.0,997.8,68,1.8,19.62,11.8,
108,서울,2016-08-13,30.2,37.8,23.0,,,,2.4,270.0,996.2,68,3.0,20.66,10.4,
108,서울,2016-08-14,28.9,33.2,23.7,0.2,,,1.9,290.0,994.8,74,5.3,11.38,4.8,
108,서울,2016-08-15,29.1,35.9,21.4,0.0,,,1.9,270.0,992.1,66,6.1,17.09,8.6,
108,서울,2016-08-16,29.3,35.0,21.8,0.5,,,1.6,290.0,991.6,65,4.5,12.39,7.8,
108,서울,2016-08-17,29.9,36.4,20.8,,,,1.9,290.0,993.6,60,3.3,17.75,11.5,
108,서울,2016-08-18,29.9,33.5,21.5,,,,1.6,50.0,995.6,62,7.0,11.68,3.0,
108,서울,2016-08-19,28.9,33.7,22.5,11.5,,,1.4,50.0,996.6,70,7.5,9.18,1.0,
108,서울,2016-08-20,30.1,29.6,20.6,,,,1.7,70.0,996.4,59,6.9,13.72,4.6,
108,서울,2016-08-21,30.7,33.8,20.8,0.0,,,2.1,50.0,996.3,58,4.4,17.95,8.3,
108,서울,2016-08-22,30.7,35.0,21.0,0.4,,,2.1,50.0,996.1,58,3.6,18.91,11.7,
108,서울,2016-08-23,28.3,29.5,21.8,8.0,,,2.1,50.0,996.4,69,5.1,10.10,4.8,
108,서울,2016-08-24,29.1,29.4,20.0,0.0,,,1.8,290.0,996.9,59,5.4,13.97,6.9,
108,서울,2016-08-25,27.1,28.9,20.8,4.5,,,1.9,270.0,995.4,70,7.4,11.54,3.2,
108,서울,2016-08-26,23.0,23.8,12.9,20.0,,,3.6,70.0,999.1,57,4.3,17.17,7.6,
108,서울,2016-08-27,23.4,25.4,9.9,0.0,,,3.1,70.0,999.5,43,4.9,20.97,12.4,
108,서울,2016-08-28,21.0,23.7,13.3,1.5,,,2.6,20.0,995.8,63,8.3,10.21,3.6,
108,서울,2016-08-29,22.2,23.5,12.2,,,,2.0,290.0,992.1,55,5.1,16.17,7.1,
108,서울,2016-08-30,20.6,23.1,12.4,0.0,,,3.3,270.0,982.4,60,6.1,12.02,6.3,
108,서울,2016-08-31,17.7,18.1,15.1,17.5,,,3.8,250.0,981.0,85,8.4,3.02,0.0,
108,서울,2016-09-01,23.2,21.8,17.2,,,,3.1,200.0,990.5,71,2.9,13.76,8.8,
108,서울,2016-09-02,24.2,25.5,17.7,4.5,,,2.7,70.0,996.8,69,6.5,16.79,9.1,
108,서울,2016-09-03,23.9,25.0,18.7,0.5,,,1.8,50.0,998.8,74,6.1,8.93,3.1,
108,서울,2016-09-04,25.6,26.0,19.8,,,,1.5,50.0,1001.0,71,7.3,10.25,2.7,
108,서울,2016-09-05,26.4,28.6,19.2,,,,1.7,270.0,999.7,66,5.4,14.15,8.4,
108,서울,2016-09-06,24.7,26.5,18.2,,,,1.8,270.0,999.0,69,4.4,13.98,8.3,
108,서울,2016-09-07,24.3,27.0,18.1,,,,1.8,270.0,996.3,70,6.9,9.88,2.5,
108,서울,2016-09-08,23.0,23.3,18.5,4.5,,,1.3,270.0,996.9,76,8.1,8.27,3.8,
108,서울,2016-09-09,23.9,25.5,17.8,,,,1.8,20.0,999.8,71,4.4,15.29,9.3,
108,서울,2016-09-10,24.4,26.4,17.2,,,,1.6,20.0,1002.2,65,6.3,12.96,7.1,
108,서울,2016-09-11,24.5,25.6,17.6,,,,1.7,70.0,1004.6,66,7.1,9.83,3.8,
108,서울,2016-09-12,23.4,23.6,17.2,2.5,,,1.9,50.0,1006.4,69,4.5,9.18,6.2,
108,서울,2016-09-13,24.6,25.6,16.6,,,,1.8,70.0,1007.8,63,3.8,15.74,8.0,
108,서울,2016-09-14,24.6,27.8,17.6,,,,1.8,200.0,1007.4,66,5.0,11.88,7.2,
108,서울,2016-09-15,23.9,26.5,17.2,,,,1.3,270.0,1006.4,68,7.6,13.62,5.8,
108,서울,2016-09-16,24.6,26.4,17.1,,,,1.5,290.0,1004.6,65,9.3,11.91,3.8,
108,서울,2016-09-17,23.1,23.1,15.7,7.0,,,2.9,70.0,1001.5,65,4.9,13.53,7.1,
108,서울,2016-09-18,23.5,24.7,13.3,,,,3.1,70.0,1001.7,53,5.4,15.29,9.3,
108,서울,2016-09-19,21.9,25.7,11.6,,,,3.5,50.0,1003.1,53,1.4,16.12,10.1,
108,서울,2016-09-20,20.6,24.8,6.4,,,,3.1,50.0,1007.0,41,1.1,19.23,11.6,
108,서울,2016-09-21,20.2,22.9,6.9,,,,2.0,70.0,1011.0,43,5.6,15.52,10.8,
108,서울,2016-09-22,21.9,26.0,9.4,,,,1.8,70.0,1008.2,46,3.9,15.24,9.0,
108,서울,2016-09-23,21.4,24.6,12.4,,,,1.6,50.0,1007.0,58,2.6,14.30,9.1,
108,서울,2016-09-24,22.3,25.5,13.7,,,,1.6,20.0,1006.2,61,3.3,14.56,9.3,
108,서울,2016-09-25,23.0,26.6,13.6,,,,1.2,270.0,1006.7,58,6.8,12.66,5.2,
108,서울,2016-09-26,23.6,26.2,14.9,,,,1.8,50.0,1006.1,59,5.4,11.48,6.5,
108,서울,2016-09-27,21.0,21.5,17.7,13.5,,,1.3,50.0,1006.3,83,9.6,2.77,0.0,
108,서울,2016-09-28,19.9,20.7,17.1,0.5,,,1.3,270.0,1005.2,85,10.0,3.59,0.0,
108,서울,2016-09-29,20.4,21.3,13.3,,,,3.0,70.0,1006.2,64,8.4,12.55,5.3,
108,서울,2016-09-30,20.5,20.9,14.0,,,,1.6,50.0,1005.3,67,8.8,7.66,0.4,
108,서울,2016-10-01,21.1,21.8,14.9,,,,1.2,50.0,1007.7,69,7.8,10.06,4.3,
108,서울,2016-10-02,19.0,18.6,16.2,18.5,,,2.7,70.0,1003.7,84,9.8,2.60,0.0,
108,서울,2016-10-03,22.7,23.6,17.3,6.5,,,2.7,270.0,999.9,73,4.0,14.52,8.5,
108,서울,2016-10-04,22.0,22.4,12.8,,,,2.4,70.0,1004.9,59,0.9,16.86,10.9,
108,서울,2016-10-05,21.1,22.1,13.3,,,,3.0,70.0,1001.0,62,3.4,11.59,6.1,
108,서울,2016-10-06,18.0,21.0,9.5,,,,2.6,290.0,1010.9,59,2.8,15.52,10.7,
108,서울,2016-10-07,19.7,21.9,13.2,2.0,,,2.6,70.0,1009.4,68,8.8,9.25,4.7,
108,서울,2016-10-08,16.8,18.0,9.8,6.0,,,2.9,270.0,1002.5,66,5.5,12.09,7.2,
108,서울,2016-10-09,11.3,14.6,-0.2,,,,2.9,320.0,1009.8,46,3.3,16.46,10.7,
108,서울,2016-10-10,14.0,16.3,1.2,,,,1.6,50.0,1010.7,43,4.4,15.29,10.3,
108,서울,2016-10-11,15.4,16.5,7.9,,,,1.8,270.0,1010.1,62,6.0,11.48,8.0,
108,서울,2016-10-12,15.5,18.0,6.0,,,,2.0,290.0,1012.0,57,3.3,13.98,10.5,
108,서울,2016-10-13,15.2,17.2,2.4,,,,1.4,270.0,1013.0,44,3.8,13.22,9.3,
108,서울,2016-10-14,16.7,17.2,9.0,,,,1.3,20.0,1015.0,62,0.0,11.82,8.5,
108,서울,2016-10-15,19.1,19.6,10.4,,,,1.3,50.0,1014.9,61,4.1,12.60,8.3,
108,서울,2016-10-16,17.2,16.5,12.3,1.5,,,1.5,70.0,1009.2,74,9.4,3.06,0.0,
108,서울,2016-10-17,17.5,18.2,13.0,,,,1.4,270.0,1007.9,76,6.1,9.51,7.2,
108,서울,2016-10-18,17.0,17.7,11.2,,,,1.4,50.0,1009.8,71,3.0,12.24,8.0,
108,서울,2016-10-19,18.0,18.9,11.4,,,,1.5,20.0,1008.0,68,1.3,11.84,8.7,
108,서울,2016-10-20,18.6,19.4,10.3,,,,1.8,50.0,1009.0,61,1.6,12.55,9.3,
108,서울,2016-10-21,17.9,19.3,9.5,,,,3.0,70.0,1009.7,59,9.4,8.17,3.2,
108,서울,2016-10-22,18.3,20.1,10.0,,,,1.8,50.0,1004.4,59,6.8,8.59,5.4,
108,서울,2016-10-23,13.3,13.8,6.9,2.5,,,4.0,50.0,1006.9,66,9.4,2.33,0.1,
108,서울,2016-10-24,15.1,16.4,5.7,,,,2.4,50.0,1007.3,55,5.6,13.55,9.4,
108,서울,2016-10-25,14.1,14.0,11.2,37.0,,,2.2,70.0,1001.3,84,7.6,4.25,3.2,
108,서울,2016-10-26,13.3,13.0,10.0,0.0,,,1.4,270.0,1010.0,81,5.4,5.48,2.2,
108,서울,2016-10-27,14.6,13.5,7.8,,,,1.9,50.0,1012.7,65,6.5,9.88,5.9,
108,서울,2016-10-28,14.6,14.4,7.1,0.3,,,2.5,290.0,1007.2,62,8.8,7.11,4.3,
108,서울,2016-10-29,7.8,8.3,-4.9,,,,3.0,320.0,1015.6,40,6.6,6.54,1.1,
108,서울,2016-10-30,7.9,8.6,-8.7,,,,1.5,270.0,1019.0,32,0.9,13.56,9.7,
108,서울,2016-10-31,5.7,6.0,-1.7,0.5,,,2.0,290.0,1016.5,60,7.4,2.14,0.0,
108,서울,2016-11-01,1.5,4.1,-9.9,,,,2.7,290.0,1020.2,44,0.0,13.52,9.8,
108,서울,2016-11-02,4.1,5.4,-5.3,0.1,,,1.4,250.0,1016.7,53,4.4,10.76,7.6,
108,서울,2016-11-03,9.1,10.8,1.7,0.2,,,1.6,250.0,1011.4,63,4.9,9.91,8.8,
108,서울,2016-11-04,12.3,11.6,6.3,0.0,,,2.7,180.0,1005.6,67,8.3,5.14,2.6,
108,서울,2016-11-05,15.0,15.4,11.0,0.0,,,2.2,200.0,1003.5,77,7.3,5.09,2.8,
108,서울,2016-11-06,14.0,15.3,5.9,,,,3.4,50.0,1013.2,59,7.5,8.91,5.4,
108,서울,2016-11-07,12.8,13.8,7.3,5.5,,,2.8,50.0,1012.3,71,9.0,5.09,2.2,
108,서울,2016-11-08,4.1,7.4,-3.7,0.5,,,3.5,290.0,1014.8,58,2.4,10.89,9.1,
108,서울,2016-11-09,2.1,3.5,-10.1,,,,1.9,270.0,1018.8,41,1.4,12.02,9.7,
108,서울,2016-11-10,6.0,5.9,-2.7,0.4,,,2.0,50.0,1010.4,56,9.5,3.87,0.3,
108,서울,2016-11-11,9.1,9.3,1.8,4.0,,,2.2,250.0,1008.3,63,2.0,9.97,8.6,
108,서울,2016-11-12,11.4,9.7,4.1,,,,2.3,200.0,1011.7,62,3.3,9.07,8.2,
108,서울,2016-11-13,14.4,13.4,9.8,0.5,,,1.7,50.0,1010.9,75,7.3,6.62,3.1,
108,서울,2016-11-14,13.2,12.8,9.3,1.5,,,1.7,50.0,1006.1,79,7.9,2.44,0.0,
108,서울,2016-11-15,5.2,6.0,-6.1,,,,2.8,290.0,1011.3,44,0.0,11.60,9.5,
108,서울,2016-11-16,5.2,4.2,-6.4,,,,1.4,290.0,1013.5,44,1.1,8.59,8.6,
108,서울,2016-11-17,9.1,7.5,0.6,,,,1.2,20.0,1014.0,56,2.0,9.33,8.0,
108,서울,2016-11-18,10.3,8.3,2.1,0.0,,,1.9,50.0,1008.4,58,5.6,6.39,4.1,
108,서울,2016-11-19,13.0,13.0,7.7,0.0,,,2.2,270.0,1003.9,71,8.9,7.42,4.2,
108,서울,2016-11-20,9.8,10.5,-2.1,,,,2.5,270.0,1011.2,49,1.6,10.14,9.1,
108,서울,2016-11-21,9.5,8.4,-3.4,,,,2.2,70.0,1008.5,41,7.8,4.26,1.1,
108,서울,2016-11-22,2.0,5.6,-9.5,0.2,,,3.9,270.0,1012.8,43,8.4,7.38,4.8,
108,서울,2016-11-23,-1.8,1.0,-14.7,,,,3.0,290.0,1016.7,38,3.4,9.14,7.6,
108,서울,2016-11-24,-2.5,0.0,-15.4,,,,2.1,270.0,1017.0,38,0.0,10.50,9.2,
108,서울,2016-11-25,1.0,1.4,-10.2,,,,1.5,290.0,1017.3,44,4.3,8.31,7.4,
108,서울,2016-11-26,0.9,0.2,-4.5,2.8,0.8,0.8,2.3,50.0,1013.4,70,7.5,1.68,0.0,
108,서울,2016-11-27,3.3,4.0,0.4,0.0,,,1.5,20.0,1011.3,81,7.5,3.81,1.7,
108,서울,2016-11-28,1.4,2.4,-6.5,,,,2.5,290.0,1017.6,58,0.0,9.47,8.9,
108,서울,2016-11-29,1.7,1.6,-10.6,,,,1.6,270.0,1022.5,41,0.1,9.34,9.3,
108,서울,2016-11-30,6.0,4.7,-1.5,1.0,,,2.0,230.0,1015.6,60,8.9,4.37,1.6,
108,서울,2016-12-01,4.1,4.1,-6.8,,,,3.6,250.0,1016.3,48,1.3,9.39,8.5,
108,서울,2016-12-02,1.6,1.8,-8.8,,,,1.8,290.0,1020.7,48,0.0,9.82,9.3,
108,서울,2016-12-03,4.5,3.5,-3.1,,,,1.4,20.0,1016.2,59,5.5,8.76,7.9,
108,서울,2016-12-04,5.5,4.2,-1.9,,,,1.2,20.0,1008.1,60,8.8,4.16,0.5,
108,서울,2016-12-05,5.9,6.6,0.5,1.5,,,3.0,270.0,1007.5,69,7.9,4.30,2.3,
108,서울,2016-12-06,-1.1,0.8,-14.3,,,,2.5,270.0,1015.7,39,0.0,9.97,9.3,
108,서울,2016-12-07,1.7,1.1,-5.7,0.0,,,2.3,50.0,1010.9,58,3.9,5.96,4.1,
108,서울,2016-12-08,2.1,1.6,-2.9,3.0,,,1.7,50.0,1007.5,70,6.1,5.28,3.8,
108,서울,2016-12-09,1.4,2.8,-4.7,3.0,,,2.8,270.0,1009.8,66,3.9,8.50,7.2,
108,서울,2016-12-10,-1.6,-0.6,-11.6,,,,1.9,270.0,1016.5,48,0.1,9.45,9.2,
108,서울,2016-12-11,-1.1,-1.4,-12.7,,,,1.2,20.0,1017.8,43,0.4,9.58,9.2,
108,서울,2016-12-12,2.3,2.2,-10.9,,,,1.9,50.0,1013.6,38,8.0,5.71,3.9,
108,서울,2016-12-13,3.4,2.9,-5.2,,,,2.0,290.0,1008.9,54,4.6,6.64,4.7,
108,서울,2016-12-14,-1.4,-0.1,-6.6,0.1,,,2.7,270.0,1009.8,68,7.3,2.98,0.2,
108,서울,2016-12-15,-5.0,-2.2,-16.4,,,,3.0,270.0,1013.4,42,0.0,9.64,9.1,
108,서울,2016-12-16,-4.7,-3.3,-16.5,,,,2.2,270.0,1017.2,40,2.0,9.62,9.2,
108,서울,2016-12-17,2.7,0.7,-4.3,0.0,,,1.8,20.0,1018.0,60,6.6,6.21,6.3,
108,서울,2016-12-18,4.9,3.9,-0.4,,,,1.9,50.0,1018.4,69,8.5,3.06,0.1,
108,서울,2016-12-19,7.2,6.2,1.2,0.1,,,2.5,50.0,1013.8,66,6.9,5.32,3.8,
108,서울,2016-12-20,7.6,4.6,2.4,,,,1.2,20.0,1016.5,71,2.4,7.86,8.9,
108,서울,2016-12-21,7.9,5.8,3.5,29.0,,,3.5,50.0,1011.1,76,8.1,5.01,3.4,
108,서울,2016-12-22,5.5,6.8,4.0,23.5,,,3.5,250.0,998.8,90,9.8,1.37,0.0,
108,서울,2016-12-23,-2.5,0.0,-7.0,0.1,,,3.6,270.0,1009.9,71,8.9,2.35,0.8,
108,서울,2016-12-24,-2.4,-0.5,-8.0,,,,1.8,20.0,1019.9,66,5.5,4.96,3.1,
108,서울,2016-12-25,1.0,0.0,-4.1,,,,1.7,50.0,1019.3,70,4.8,7.54,6.1,
108,서울,2016-12-26,2.5,2.2,-1.7,0.0,,,1.4,360.0,1010.9,74,8.6,1.66,0.0,
108,서울,2016-12-27,-2.3,0.6,-11.0,0.5,0.5,0.5,3.5,270.0,1012.5,55,2.8,9.29,8.4,
108,서울,2016-12-28,-3.7,-2.1,-13.3,,,,1.8,270.0,1019.1,49,1.9,9.22,9.1,
108,서울,2016-12-29,-4.2,-1.2,-13.0,0.3,1.0,1.0,2.8,290.0,1019.8,53,1.5,9.67,8.9,
108,서울,2016-12-30,-3.9,-3.0,-12.8,,,,1.3,20.0,1021.9,51,3.0,6.79,5.6,
108,서울,2016-12-31,0.7,1.2,-5.2,0.0,,,1.5,20.0,1019.0,65,6.6,5.28,3.5,
108,서울,2017-01-01,2.7,0.9,-1.2,,,,1.5,20.0,1017.1,76,7.0,4.38,1.7,
108,서울,2017-01-02,5.0,4.8,1.3,0.3,,,2.1,20.0,1011.8,78,7.6,5.11,2.7,
108,서울,2017-01-03,2.0,1.5,-4.8,,,,1.8,270.0,1013.4,62,1.1,8.51,8.9,
108,서울,2017-01-04,3.9,3.0,-4.8,,,,1.7,270.0,1013.2,55,2.6,8.68,8.6,
108,서울,2017-01-05,3.8,2.4,-5.1,,,,3.1,50.0,1016.6,52,8.4,4.27,0.0,
108,서울,2017-01-06,5.4,4.6,-2.2,,,,2.4,50.0,1015.9,59,4.1,7.04,6.0,
108,서울,2017-01-07,4.6,3.0,-1.7,,,,1.4,50.0,1010.9,65,3.0,7.45,7.0,
108,서울,2017-01-08,6.5,5.7,-0.6,0.0,,,2.6,70.0,1003.9,61,8.1,5.64,2.9,
108,서울,2017-01-09,1.5,3.6,-5.4,0.0,,,3.3,270.0,1006.7,61,4.3,7.29,6.2,
108,서울,2017-01-10,-3.7,-1.3,-14.2,,,,3.2,270.0,1013.2,45,0.8,8.99,9.1,
108,서울,2017-01-11,-3.8,-2.2,-16.7,,,,2.1,270.0,1014.3,36,1.9,9.47,9.2,
108,서울,2017-01-12,-2.2,-0.4,-13.9,0.0,0.1,0.1,3.1,270.0,1007.6,43,2.1,9.62,8.6,
108,서울,2017-01-13,-6.0,-3.1,-15.6,0.6,1.5,1.5,2.9,270.0,1006.9,47,1.8,8.18,5.6,
108,서울,2017-01-14,-8.4,-5.5,-22.0,,,,3.8,290.0,1014.8,33,0.0,10.70,9.2,
108,서울,2017-01-15,-6.6,-4.2,-19.6,,,,2.3,270.0,1017.2,35,0.0,10.76,9.2,
108,서울,2017-01-16,-3.8,-2.8,-16.9,,,,1.4,20.0,1018.6,38,0.1,10.41,9.2,
108,서울,2017-01-17,-2.0,-2.3,-12.3,,,,1.5,20.0,1020.6,47,4.4,7.58,8.6,
108,서울,2017-01-18,-0.5,-1.6,-5.5,0.0,,,1.3,270.0,1019.5,69,4.0,4.48,1.9,
108,서울,2017-01-19,-1.2,-0.9,-9.5,,,,1.6,270.0,1012.8,55,6.3,8.08,8.1,
108,서울,2017-01-20,-4.4,-2.2,-9.2,4.0,6.6,6.6,3.0,270.0,1011.5,70,4.8,6.88,6.0,
